Contexts, Issue Width, ALUs, MULs, LSUs, Banks, Cycles, Decode Stalls, NOPs, Memory Ops
1,1,1,1,1,1,335412,386,87204,0
1,2,1,1,1,1,351410,16770,120036,0
1,2,1,1,2,1,352300,16770,120036,890
1,2,1,1,2,2,352298,16772,120036,888
1,2,1,2,1,1,350322,16770,120036,0
1,2,1,2,2,1,351212,16770,120036,890
1,2,1,2,2,2,351210,16772,120036,888
1,2,2,1,1,1,351290,52994,121188,0
1,2,2,1,2,1,368564,52994,121188,17274
1,2,2,1,2,2,352178,52996,121188,9080
1,2,2,2,1,1,350266,53058,121188,0
1,2,2,2,2,1,367540,53058,121188,17274
1,2,2,2,2,2,351154,53060,121188,9080
1,4,2,1,1,1,315960,17728,121252,0
1,4,2,1,2,1,333235,17729,121252,17274
1,4,2,1,2,2,316847,17729,121252,9080
1,4,2,2,1,1,315896,18752,121252,0
1,4,2,2,2,1,333171,18753,121252,17274
1,4,2,2,2,2,316783,18753,121252,9080
1,4,3,1,1,1,299576,1472,121252,0
1,4,3,1,2,1,316851,1473,121252,17274
1,4,3,1,2,2,300463,1473,121252,9080
1,4,3,2,1,1,299512,2496,121252,0
1,4,3,2,2,1,316787,2497,121252,17274
1,4,3,2,2,2,300399,2497,121252,9080
1,4,4,1,1,1,298488,1408,121252,0
1,4,4,1,2,1,315763,1409,121252,17274
1,4,4,1,2,2,299375,1409,121252,9080
1,4,4,2,1,1,298424,2432,121252,0
1,4,4,2,2,1,315699,2433,121252,17274
1,4,4,2,2,2,299311,2433,121252,9080
2,1,1,1,1,1,170043,386,87208,1835
2,1,1,1,1,2,168922,387,87208,808
2,2,1,1,1,1,176729,16770,120040,628
2,2,1,1,1,2,176372,16772,120040,380
2,2,1,1,2,1,177528,16772,120040,1959
2,2,1,1,2,2,177057,16775,120040,1485
2,2,1,1,2,4,176708,16775,120040,1228
2,2,1,2,1,1,175775,16770,120040,414
2,2,1,2,1,2,176205,16772,120040,525
2,2,1,2,2,1,177040,16772,120040,2003
2,2,1,2,2,2,176531,16775,120040,1493
2,2,1,2,2,4,176220,16775,120040,1254
2,2,2,1,1,1,178734,52813,121192,2746
2,2,2,1,1,2,176822,52943,121192,857
2,2,2,1,2,1,185321,52987,121192,18648
2,2,2,1,2,2,176880,52993,121192,9979
2,2,2,1,2,4,172530,52997,121192,5449
2,2,2,2,1,1,177595,52892,121192,2067
2,2,2,2,1,2,176208,52998,121192,750
2,2,2,2,2,1,184816,53051,121192,18730
2,2,2,2,2,2,176287,53058,121192,9808
2,2,2,2,2,4,171965,53061,121192,5398
2,4,2,1,1,1,160798,17726,121256,2306
2,4,2,1,1,2,159298,17726,121256,916
2,4,2,1,2,1,167586,17725,121256,18725
2,4,2,1,2,2,159462,17728,121256,10153
2,4,2,1,2,4,154989,17729,121256,5541
2,4,2,2,1,1,160756,18750,121256,2299
2,4,2,2,1,2,159174,18750,121256,815
2,4,2,2,2,1,167544,18751,121256,18706
2,4,2,2,2,2,159408,18752,121256,10135
2,4,2,2,2,4,154965,18753,121256,5550
2,4,3,1,1,1,152754,1464,121256,2455
2,4,3,1,1,2,151096,1469,121256,906
