Contexts, Issue Width, ALUs, MULs, LSUs, Banks, Cycles, Decode Stalls, NOPs, Memory Ops
4,4,2,1,2,4,81018,248,138408,2488
4,4,2,1,2,8,80022,252,138408,1358
4,4,2,2,1,1,84690,218,138408,8993
4,4,2,2,1,2,82261,236,138408,4643
4,4,2,2,1,4,80845,243,138408,2663
4,4,2,2,2,1,85056,222,138408,9377
4,4,2,2,2,2,82396,241,138408,4796
4,4,2,2,2,4,80875,248,138408,2708
4,4,2,2,2,8,79833,252,138408,1477
4,4,3,1,1,1,85489,221,138408,9777
4,4,3,1,1,2,82586,238,138408,4569
4,4,3,1,1,4,81021,244,138408,2477
4,4,3,1,2,1,85551,225,138408,9559
4,4,3,1,2,2,82685,242,138408,4670
4,4,3,1,2,4,81075,248,138408,2520
4,4,3,1,2,8,79991,252,138408,1351
4,4,3,2,1,1,84811,219,138408,9145
4,4,3,2,1,2,82342,237,138408,4735
4,4,3,2,1,4,80882,244,138408,2691
4,4,3,2,2,1,85002,222,138408,9337
4,4,3,2,2,2,82260,241,138408,4677
4,4,3,2,2,4,80836,248,138408,2655
4,4,3,2,2,8,79785,252,138408,1442
4,4,4,1,1,1,85489,221,138408,9777
4,4,4,1,1,2,82586,238,138408,4569
4,4,4,1,1,4,81021,244,138408,2477
4,4,4,1,2,1,85551,225,138408,9559
4,4,4,1,2,2,82685,242,138408,4670
4,4,4,1,2,4,81075,248,138408,2520
4,4,4,1,2,8,79991,252,138408,1351
4,4,4,2,1,1,84811,219,138408,9145
4,4,4,2,1,2,82342,237,138408,4735
4,4,4,2,1,4,80882,244,138408,2691
4,4,4,2,2,1,85002,222,138408,9337
4,4,4,2,2,2,82260,241,138408,4677
4,4,4,2,2,4,80836,248,138408,2655
4,4,4,2,2,8,79785,252,138408,1442
8,1,1,1,1,1,58591,347,104576,57663
8,1,1,1,1,2,51887,375,104576,21578
1,1,1,1,1,1,381421,386,120804,0
1,2,1,1,1,1,349382,50141,89050,0
1,2,1,1,2,1,349448,50141,89050,66
1,2,1,1,2,2,349444,50141,89050,64
1,2,1,2,1,1,349374,51157,89050,0
1,2,1,2,2,1,349440,51157,89050,66
1,2,1,2,2,2,349436,51157,89050,64
1,2,2,1,1,1,349123,50905,105498,0
1,2,2,1,2,1,365248,17813,121882,16450
1,2,2,1,2,2,348860,17813,121882,8256
1,2,2,2,1,1,348107,50913,105498,0
1,2,2,2,2,1,364232,17821,121882,16450
1,2,2,2,2,2,347844,17821,121882,8256
1,4,3,1,1,1,298162,257,122011,0
1,4,3,1,2,1,331758,33913,121947,68
1,4,3,1,2,2,331750,33913,121947,64
1,4,3,2,1,1,331818,35065,121947,0
1,4,3,2,2,1,330678,33985,121883,68
1,4,3,2,2,2,330670,33985,121883,64
1,4,4,1,1,1,298162,257,122011,0
1,4,4,1,2,1,331758,33913,121947,68
1,4,4,1,2,2,331750,33913,121947,64
1,4,4,2,1,1,331818,35065,121947,0
1,4,4,2,2,1,330678,33985,121883,68
1,4,4,2,2,2,330670,33985,121883,64
2,1,1,1,1,1,191783,381,120808,635
2,1,1,1,1,2,191292,385,120808,331
2,2,1,1,1,1,175003,50104,89053,106
2,2,1,1,1,2,174969,50111,89053,70
2,2,1,1,2,1,175017,50126,89053,169
2,2,1,1,2,2,174977,50134,89053,110
2,2,1,1,2,4,174957,50138,89053,87
2,2,1,2,1,1,174998,51120,89053,105
2,2,1,2,1,2,174966,51127,89053,70
2,2,1,2,2,1,175011,51142,89053,166
2,2,1,2,2,2,174972,51150,89053,109
2,2,1,2,2,4,174954,51154,89053,87
2,2,2,1,1,1,174899,50870,105501,125
2,2,2,1,1,2,174854,50876,105501,80
2,2,2,1,2,1,183999,17814,121885,18292
2,2,2,1,2,2,175349,17814,121885,9143
2,2,2,1,2,4,170882,17814,121885,4596
2,2,2,2,1,1,174651,50700,105501,410
2,2,2,2,1,2,174544,50742,105501,310
2,2,2,2,2,1,183307,17822,121885,17852
2,2,2,2,2,2,174783,17822,121885,9059
2,2,2,2,2,4,170391,17822,121885,4607
2,4,3,1,1,1,153441,244,122014,3726
2,4,3,1,1,2,151337,251,122014,1843
2,4,3,1,2,1,171025,33914,121950,4595
2,4,3,1,2,2,167990,33914,121950,1814
2,4,3,1,2,4,166990,33914,121950,918
2,4,3,2,1,1,170760,35051,121950,4193
2,4,3,2,1,2,167835,35061,121950,1544
2,4,3,2,2,1,170209,33986,121886,4478
2,4,3,2,2,2,167844,33986,121886,2283
2,4,3,2,2,4,166608,33986,121886,1137
2,4,4,1,1,1,153441,244,122014,3726
2,4,4,1,1,2,151337,251,122014,1843
2,4,4,1,2,1,171025,33914,121950,4595
2,4,4,1,2,2,167990,33914,121950,1814
2,4,4,1,2,4,166990,33914,121950,918
2,4,4,2,1,1,170760,35051,121950,4193
2,4,4,2,1,2,167835,35061,121950,1544
2,4,4,2,2,1,170209,33986,121886,4478
2,4,4,2,2,2,167844,33986,121886,2283
2,4,4,2,2,4,166608,33986,121886,1137
4,1,1,1,1,1,101051,367,120816,8565
4,1,1,1,1,2,97849,380,120816,3255
4,1,1,1,1,4,96567,387,120816,1343
4,2,1,1,1,1,91652,44836,89059,10196
4,2,1,1,1,2,89211,47993,89059,3408
4,2,1,1,1,4,88376,48930,89059,1707
4,2,1,1,2,1,91667,44870,89059,10347
4,2,1,1,2,2,89224,48016,89059,3471
4,2,1,1,2,4,88386,48909,89059,1804
4,2,1,1,2,8,87998,49435,89059,1010
4,2,1,2,1,1,91653,45852,89059,10199
4,2,1,2,1,2,89209,49009,89059,3410
4,2,1,2,1,4,88373,49946,89059,1706
4,2,1,2,2,1,91664,45886,89059,10346
4,2,1,2,2,2,89223,49032,89059,3472
4,2,1,2,2,4,88384,49925,89059,1804
4,2,1,2,2,8,87997,50451,89059,1011
4,2,2,1,1,1,91694,45548,105507,10399
4,2,2,1,1,2,89185,48764,105507,3454
4,2,2,1,1,4,88316,49687,105507,1728
4,2,2,1,2,1,99462,17816,121891,49937
4,2,2,1,2,2,90491,17816,121891,15775
4,2,2,1,2,4,86648,17816,121891,6696
4,2,2,1,2,8,85040,17816,121891,3451
4,2,2,2,1,1,91658,45209,105507,11144
4,2,2,2,1,2,89025,48615,105507,3671
4,2,2,2,1,4,88093,49622,105507,1828
4,2,2,2,2,1,99188,17824,121891,50103
4,2,2,2,2,2,90138,17824,121891,15672
4,2,2,2,2,4,86463,17824,121891,6814
4,2,2,2,2,8,84853,17824,121891,3543
4,4,3,1,1,1,85720,214,122020,19196
4,4,3,1,1,2,80137,240,122020,8343
4,4,3,1,1,4,77521,251,122020,4158
4,4,3,1,2,1,92993,33916,121956,17427
4,4,3,1,2,2,87859,33916,121956,7825
4,4,3,1,2,4,85290,33916,121956,3401
4,4,3,1,2,8,84228,33916,121956,1761
4,4,3,2,1,1,93023,35025,121956,17324
4,4,3,2,1,2,87626,35050,121956,7193
4,4,3,2,1,4,85281,35061,121956,3268
4,4,3,2,2,1,92598,33988,121892,16872
4,4,3,2,2,2,87756,33988,121892,7751
4,4,3,2,2,4,85170,33988,121892,3634
4,4,3,2,2,8,84011,33988,121892,1897
4,4,4,1,1,1,85720,214,122020,19196
4,4,4,1,1,2,80137,240,122020,8343
4,4,4,1,1,4,77521,251,122020,4158
4,4,4,1,2,1,92993,33916,121956,17427
4,4,4,1,2,2,87859,33916,121956,7825
4,4,4,1,2,4,85290,33916,121956,3401
4,4,4,1,2,8,84228,33916,121956,1761
4,4,4,2,1,1,93023,35025,121956,17324
4,4,4,2,1,2,87626,35050,121956,7193
4,4,4,2,1,4,85281,35061,121956,3268
4,4,4,2,2,1,92598,33988,121892,16872
4,4,4,2,2,2,87756,33988,121892,7751
4,4,4,2,2,4,85170,33988,121892,3634
4,4,4,2,2,8,84011,33988,121892,1897
8,1,1,1,1,1,59947,348,120832,53677
8,1,1,1,1,2,53535,375,120832,19933
8,1,1,1,1,4,50668,387,120832,8406
8,1,1,1,1,8,49312,393,120832,4085
8,2,1,1,1,1,54709,25642,89071,67347
8,2,1,1,1,2,48408,38524,89071,23449
8,2,1,1,1,4,45951,44179,89071,9558
8,2,1,1,1,8,44834,46979,89071,4516
8,2,1,1,2,1,54721,25723,89071,67667
8,2,1,1,2,2,48412,38531,89071,23580
8,2,1,1,2,4,45954,44190,89071,9627
8,2,1,1,2,8,44839,46970,89071,4590
8,2,1,2,1,1,54708,26658,89071,67345
8,2,1,2,1,2,48409,39540,89071,23462
8,2,1,2,1,4,45948,45195,89071,9555
8,2,1,2,1,8,44835,47995,89071,4518
8,2,1,2,2,1,54720,26739,89071,67666
8,2,1,2,2,2,48413,39547,89071,23582
8,2,1,2,2,4,45954,45206,89071,9628
8,2,1,2,2,8,44838,47986,89071,4587
8,2,2,1,1,1,54690,26484,105519,67385
8,2,2,1,1,2,48363,39305,105519,23459
8,2,2,1,1,4,45917,44938,105519,9594
8,2,2,1,1,8,44807,47745,105519,4508
8,2,2,1,2,1,56988,17819,121903,113706
8,2,2,1,2,2,49510,17820,121903,43971
8,2,2,1,2,4,45734,17820,121903,17440
8,2,2,1,2,8,43860,17820,121903,8068
8,2,2,2,1,1,54607,26416,105519,67662
8,2,2,2,1,2,48268,39269,105519,23610
8,2,2,2,1,4,45795,44934,105519,9640
8,2,2,2,1,8,44677,47723,105519,4544
8,2,2,2,2,1,56897,17827,121903,114297
8,2,2,2,2,2,49428,17828,121903,44372
8,2,2,2,2,4,45615,17828,121903,17558
8,2,2,2,2,8,43746,17828,121903,8145
8,4,3,1,1,1,53725,164,122032,80589
8,4,3,1,1,2,45069,215,122032,30397
8,4,3,1,1,4,41759,244,122032,14837
8,4,3,1,1,8,39942,255,122032,8001
8,4,3,1,2,1,55876,33920,121968,67857
8,4,3,1,2,2,48614,33920,121968,27262
8,4,3,1,2,4,45552,33920,121968,13348
8,4,3,1,2,8,43859,33920,121968,7010
8,4,3,2,1,1,55843,34978,121968,67448
8,4,3,2,1,2,48636,35029,121968,27074
8,4,3,2,1,4,45555,35054,121968,13233
8,4,3,2,1,8,43863,35064,121968,6901
8,4,3,2,2,1,55597,33992,121904,66810
8,4,3,2,2,2,48324,33992,121904,26326
8,4,3,2,2,4,45355,33992,121904,13004
8,4,3,2,2,8,43704,33992,121904,6964
8,4,4,1,1,1,53725,164,122032,80589
8,4,4,1,1,2,45069,215,122032,30397
8,4,4,1,1,4,41759,244,122032,14837
8,4,4,1,1,8,39942,255,122032,8001
8,4,4,1,2,1,55876,33920,121968,67857
8,4,4,1,2,2,48614,33920,121968,27262
8,4,4,1,2,4,45552,33920,121968,13348
8,4,4,1,2,8,43859,33920,121968,7010
8,4,4,2,1,1,55843,34978,121968,67448
8,4,4,2,1,2,48636,35029,121968,27074
8,4,4,2,1,4,45555,35054,121968,13233
8,4,4,2,1,8,43863,35064,121968,6901
8,4,4,2,2,1,55597,33992,121904,66810
8,4,4,2,2,2,48324,33992,121904,26326
8,4,4,2,2,4,45355,33992,121904,13004
8,4,4,2,2,8,43704,33992,121904,6964
