Contexts, Issue Width, ALUs, MULs, LSUs, Banks, Cycles, Decode Stalls, NOPs, Memory Ops
1,1,1,1,1,1,251572,386,73636,0
1,2,1,1,1,1,267762,16770,106724,0
1,2,1,1,2,1,269226,17215,106724,954
1,2,1,1,2,2,269224,17217,106724,952
1,2,1,2,1,1,266802,17282,106724,0
1,2,1,2,2,1,268266,17727,106724,954
1,2,1,2,2,2,268264,17729,106724,952
1,2,2,1,1,1,264954,20994,108708,0
1,2,2,1,2,1,266751,21772,108772,954
1,2,2,1,2,2,266749,21774,108772,952
1,2,2,2,1,1,264954,22466,108708,0
1,2,2,2,2,1,265279,21772,108772,954
1,2,2,2,2,2,265277,21774,108772,952
1,4,2,1,1,1,255800,11840,108772,0
1,4,2,1,2,1,256803,11889,108772,954
1,4,2,1,2,2,256799,11889,108772,952
1,4,2,2,1,1,254264,11840,108772,0
1,4,2,2,2,1,255267,11889,108772,954
1,4,2,2,2,2,255263,11889,108772,952
1,4,3,1,1,1,252856,9600,108836,0
1,4,3,1,2,1,254039,9828,108836,954
1,4,3,1,2,2,254035,9828,108836,952
1,4,3,2,1,1,252344,10624,108836,0
1,4,3,2,2,1,253527,10852,108836,954
1,4,3,2,2,2,253523,10852,108836,952
1,4,4,1,1,1,251896,9856,108900,0
1,4,4,1,2,1,253071,10076,108900,954
1,4,4,1,2,2,253067,10076,108900,952
1,4,4,2,1,1,250360,9856,108900,0
1,4,4,2,2,1,251535,10076,108900,954
1,4,4,2,2,2,251531,10076,108900,952
2,1,1,1,1,1,130807,384,73640,4167
2,1,1,1,1,2,128357,386,73640,1920
2,2,1,1,1,1,138219,16759,106728,2258
2,2,1,1,1,2,136200,16766,106728,1202
2,2,1,1,2,1,139088,17216,106728,3596
2,2,1,1,2,2,137095,17219,106728,2369
2,2,1,1,2,4,136066,17219,106728,1754
2,2,1,2,1,1,138181,17273,106728,2482
2,2,1,2,1,2,135632,17278,106728,1158
2,2,1,2,2,1,139001,17728,106728,3792
2,2,1,2,2,2,136565,17731,106728,2344
2,2,1,2,2,4,135591,17731,106728,1755
2,2,2,1,1,1,137397,20987,108712,2545
2,2,2,1,1,2,134417,20994,108712,1008
2,2,2,1,2,1,137433,21773,108776,3385
2,2,2,1,2,2,135497,21776,108776,2187
2,2,2,1,2,4,134642,21776,108776,1655
2,2,2,2,1,1,137397,22459,108712,2545
2,2,2,2,1,2,134417,22466,108712,1008
2,2,2,2,2,1,137499,21773,108776,3781
2,2,2,2,2,2,135030,21776,108776,2329
2,2,2,2,2,4,134042,21776,108776,1725
2,4,2,1,1,1,132679,11804,108776,2484
2,4,2,1,1,2,130108,11821,108776,1155
2,4,2,1,2,1,133037,11890,108776,3693
2,4,2,1,2,2,130794,11890,108776,2337
2,4,2,1,2,4,129735,11890,108776,1696
2,4,2,2,1,1,131525,11804,108776,2286
2,4,2,2,1,2,129009,11820,108776,980
2,4,2,2,2,1,132121,11890,108776,3604
2,4,2,2,2,2,129812,11890,108776,2227
2,4,2,2,2,4,128928,11890,108776,1678
2,4,3,1,1,1,131332,9593,108840,2544
2,4,3,1,1,2,128505,9596,108840,1080
2,4,3,1,2,1,131820,9829,108840,3787
2,4,3,1,2,2,129322,9829,108840,2294
