Contexts, Issue Width, ALUs, MULs, LSUs, Banks, Cycles, Decode Stalls, NOPs, Memory Ops
1,1,1,1,1,1,5338651,313859,1623301,0
1,2,1,1,1,1,5124119,527361,1836805,0
1,2,1,1,2,1,5124381,511233,1820421,16388
1,2,1,1,2,2,5107991,511235,1820421,8192
1,2,1,2,1,1,5124119,527361,1836805,0
1,2,1,2,2,1,5124381,511233,1820421,16388
1,2,1,2,2,2,5107991,511235,1820421,8192
1,2,2,1,1,1,4986902,564994,1919749,0
1,2,2,1,2,1,5003293,564995,1919749,16388
1,2,2,1,2,2,4986903,564997,1919749,8192
1,2,2,2,1,1,4986902,564994,1919749,0
1,2,2,2,2,1,5003293,564995,1919749,16388
1,2,2,2,2,2,4986903,564997,1919749,8192
1,4,2,1,1,1,4655125,332033,1919749,0
1,4,2,1,2,1,4671512,332034,1919749,16388
1,4,2,1,2,2,4655123,332035,1919749,8192
1,4,2,2,1,1,4654869,332033,1919749,0
1,4,2,2,2,1,4671256,332034,1919749,16388
1,4,2,2,2,2,4654867,332035,1919749,8192
1,4,3,1,1,1,4802582,480002,1920005,0
1,4,3,1,2,1,4818969,480003,1920005,16388
1,4,3,1,2,2,4802580,480004,1920005,8192
1,4,3,2,1,1,4802326,480002,1920005,0
1,4,3,2,2,1,4818713,480003,1920005,16388
1,4,3,2,2,2,4802324,480004,1920005,8192
1,4,4,1,1,1,4753685,431361,1919749,0
1,4,4,1,2,1,4770072,431362,1919749,16388
1,4,4,1,2,2,4753682,431362,1919749,8192
1,4,4,2,1,1,4753429,431361,1919749,0
1,4,4,2,2,1,4769816,431362,1919749,16388
1,4,4,2,2,2,4753426,431362,1919749,8192
2,1,1,1,1,1,2669353,313862,1623306,9
2,1,1,1,1,2,2669349,313862,1623306,5
2,2,1,1,1,1,2582090,526977,1836810,10204
2,2,1,1,1,2,2562081,527362,1836810,5
2,2,1,1,2,1,2583402,511234,1820426,28474
2,2,1,1,2,2,2554010,511237,1820426,8195
2,2,1,1,2,4,2549914,511237,1820426,4099
2,2,1,2,1,1,2582090,526977,1836810,10204
2,2,1,2,1,2,2562081,527362,1836810,5
2,2,1,2,2,1,2583402,511234,1820426,28474
2,2,1,2,2,2,2554010,511237,1820426,8195
2,2,1,2,2,4,2549914,511237,1820426,4099
2,2,2,1,1,1,2512945,564907,1919754,9788
2,2,2,1,1,2,2493472,564996,1919754,5
2,2,2,1,2,1,2581968,564998,1919754,60833
2,2,2,1,2,2,2501598,565001,1919754,16325
2,2,2,1,2,4,2489383,565001,1919754,4106
2,2,2,2,1,1,2512945,564907,1919754,9788
2,2,2,2,1,2,2493472,564996,1919754,5
2,2,2,2,2,1,2581968,564998,1919754,60833
2,2,2,2,2,2,2501598,565001,1919754,16325
2,2,2,2,2,4,2489383,565001,1919754,4106
2,4,2,1,1,1,2359764,332029,1919754,23102
2,4,2,1,1,2,2346094,332027,1919754,9439
2,4,2,1,2,1,2466928,332014,1919754,85206
2,4,2,1,2,2,2346053,332035,1919754,17740
2,4,2,1,2,4,2327577,332038,1919754,8196
2,4,2,2,1,1,2359807,332030,1919754,23273
2,4,2,2,1,2,2350975,332026,1919754,14443
2,4,2,2,2,1,2473863,332006,1919754,88826
2,4,2,2,2,2,2345960,332031,1919754,17706
2,4,2,2,2,4,2327449,332038,1919754,8196
2,4,3,1,1,1,2420065,479689,1920010,9540
2,4,3,1,1,2,2420061,479593,1920010,9585
2,4,3,1,2,1,2469486,480006,1920010,49807
2,4,3,1,2,2,2430678,480008,1920010,23743
2,4,3,1,2,4,2397227,480008,1920010,4110
2,4,3,2,1,1,2419936,479686,1920010,9541
2,4,3,2,1,2,2419932,479568,1920010,9597
2,4,3,2,2,1,2469955,480006,1920010,50371
2,4,3,2,2,2,2429994,480008,1920010,23617
2,4,3,2,2,4,2397099,480008,1920010,4110
2,4,4,1,1,1,2409325,431362,1919754,23187
2,4,4,1,1,2,2395549,431362,1919754,9418
2,4,4,1,2,1,2385583,431364,1919754,16922
2,4,4,1,2,2,2376926,431364,1919754,8265
2,4,4,1,2,4,2376856,431364,1919754,8196
2,4,4,2,1,1,2481295,431362,1919754,52994
2,4,4,2,1,2,2422195,431362,1919754,23021
2,4,4,2,2,1,2385455,431364,1919754,16922
2,4,4,2,2,2,2376798,431364,1919754,8265
2,4,4,2,2,4,2376728,431364,1919754,8196
4,1,1,1,1,1,1474644,287025,1623316,289393
4,1,1,1,1,2,1409748,305675,1623316,93047
4,1,1,1,1,4,1368219,310386,1623316,35843
4,2,1,1,1,1,1420822,517245,1836820,290103
4,2,1,1,1,2,1362729,524718,1836820,99357
4,2,1,1,1,4,1317320,526338,1836820,36344
4,2,1,1,2,1,1452975,511236,1820436,285697
4,2,1,1,2,2,1358566,511241,1820436,109902
4,2,1,1,2,4,1311380,511241,1820436,41462
4,2,1,1,2,8,1292835,511241,1820436,19855
4,2,1,2,1,1,1420822,517245,1836820,290103
4,2,1,2,1,2,1362729,524718,1836820,99357
4,2,1,2,1,4,1317320,526338,1836820,36344
4,2,1,2,2,1,1452975,511236,1820436,285697
4,2,1,2,2,2,1358749,511241,1820436,109802
4,2,1,2,2,4,1311380,511241,1820436,41462
4,2,1,2,2,8,1292835,511241,1820436,19855
4,2,2,1,1,1,1405176,557013,1919764,300711
4,2,2,1,1,2,1335667,562903,1919764,104718
4,2,2,1,1,4,1287828,564024,1919764,43221
4,2,2,1,2,1,1431993,565004,1919764,295437
4,2,2,1,2,2,1335200,565009,1919764,116194
4,2,2,1,2,4,1285847,565009,1919764,48122
4,2,2,1,2,8,1264116,565009,1919764,20134
4,2,2,2,1,1,1405176,557013,1919764,300711
4,2,2,2,1,2,1335667,562903,1919764,104718
4,2,2,2,1,4,1287828,564024,1919764,43221
4,2,2,2,2,1,1431993,565004,1919764,295437
4,2,2,2,2,2,1335200,565009,1919764,116194
4,2,2,2,2,4,1285847,565009,1919764,48122
4,2,2,2,2,8,1264116,565009,1919764,20134
4,4,2,1,1,1,1335968,331988,1919764,355297
4,4,2,1,1,2,1257109,331992,1919764,113632
4,4,2,1,1,4,1204267,332020,1919764,42004
4,4,2,1,2,1,1370700,331954,1919764,349195
4,4,2,1,2,2,1256595,331995,1919764,124383
4,4,2,1,2,4,1202941,332025,1919764,48282
4,4,2,1,2,8,1182048,332032,1919764,22974
4,4,2,2,1,1,1338538,331983,1919764,349279
4,4,2,2,1,2,1257882,332005,1919764,115573
4,4,2,2,1,4,1204289,332016,1919764,42284
4,4,2,2,2,1,1370647,331963,1919764,349964
4,4,2,2,2,2,1257337,331994,1919764,123991
4,4,2,2,2,4,1203671,332031,1919764,49117
4,4,2,2,2,8,1181960,332032,1919764,22430
4,4,3,1,1,1,1390739,474531,1920020,289373
4,4,3,1,1,2,1286260,477891,1920020,102541
4,4,3,1,1,4,1238709,478951,1920020,40334
4,4,3,1,2,1,1391539,480012,1920020,315066
4,4,3,1,2,2,1284504,480016,1920020,112071
4,4,3,1,2,4,1237699,480016,1920020,46178
4,4,3,1,2,8,1218225,480016,1920020,22672
4,4,3,2,1,1,1355349,473569,1920020,307334
4,4,3,2,1,2,1286340,477817,1920020,102760
4,4,3,2,1,4,1239338,478955,1920020,41611
