Contexts, Issue Width, ALUs, MULs, LSUs, Banks, Cycles, Decode Stalls, NOPs, Memory Ops
1,1,1,1,1,1,180807,77,55245,0
1,2,1,1,1,1,183779,9996,64477,0
1,2,1,1,2,1,183929,9988,64349,148
1,2,1,1,2,2,183923,9990,64349,144
1,2,1,2,1,1,183771,10124,64477,0
1,2,1,2,2,1,183921,10116,64349,148
1,2,1,2,2,2,183915,10118,64349,144
1,2,2,1,1,1,181217,18098,72430,0
1,2,2,1,2,1,181367,18090,72302,148
1,2,2,1,2,2,181361,18092,72302,144
1,2,2,2,1,1,181082,18099,72430,0
1,2,2,2,2,1,181232,18091,72302,148
1,2,2,2,2,2,181226,18093,72302,144
1,4,2,1,1,1,176199,15146,72565,0
1,4,2,1,2,1,172380,11179,72437,148
1,4,2,1,2,2,172373,11180,72437,144
1,4,2,2,1,1,176055,15146,72565,0
1,4,2,2,2,1,172236,11179,72437,148
1,4,2,2,2,2,172229,11180,72437,144
1,4,3,1,1,1,165680,4785,72574,0
1,4,3,1,2,1,167613,6698,72446,148
1,4,3,1,2,2,167605,6699,72446,144
1,4,3,2,1,1,165654,4903,72574,0
1,4,3,2,2,1,167587,6816,72446,148
1,4,3,2,2,2,167579,6817,72446,144
1,4,4,1,1,1,165697,4802,72574,0
1,4,4,1,2,1,167630,6715,72446,148
1,4,4,1,2,2,167623,6716,72446,144
1,4,4,2,1,1,165671,4920,72574,0
1,4,4,2,2,1,167604,6833,72446,148
1,4,4,2,2,2,167597,6834,72446,144
2,1,1,1,1,1,96615,79,55255,162
2,1,1,1,1,2,96506,80,55255,49
2,2,1,1,1,1,97731,8319,64487,596
2,2,1,1,1,2,97259,8323,64487,100
2,2,1,1,2,1,97672,8317,64359,625
2,2,1,1,2,2,97302,8323,64359,222
2,2,1,1,2,4,97235,8321,64359,159
2,2,1,2,1,1,97533,8329,64487,462
2,2,1,2,1,2,97192,8332,64487,100
2,2,1,2,2,1,97605,8326,64359,625
2,2,1,2,2,2,97234,8332,64359,222
2,2,1,2,2,4,97168,8330,64359,159
2,2,2,1,1,1,97513,18817,72439,476
2,2,2,1,1,2,97127,18818,72439,75
2,2,2,1,2,1,97387,18811,72311,422
2,2,2,1,2,2,97136,18820,72311,155
2,2,2,1,2,4,97137,18818,72311,159
2,2,2,2,1,1,97512,18951,72439,476
2,2,2,2,1,2,97126,18952,72439,75
2,2,2,2,2,1,97386,18945,72311,422
2,2,2,2,2,2,97135,18954,72311,155
2,2,2,2,2,4,97135,18951,72311,159
2,4,2,1,1,1,93581,14139,72575,161
2,4,2,1,1,2,93426,14142,72575,4
2,4,2,1,2,1,93736,14284,72447,324
2,4,2,1,2,2,93582,14288,72447,154
2,4,2,1,2,4,93582,14285,72447,157
2,4,2,2,1,1,93532,14139,72575,183
2,4,2,2,1,2,93349,14142,72575,4
2,4,2,2,2,1,93700,14283,72447,362
2,4,2,2,2,2,93506,14288,72447,154
2,4,2,2,2,4,93506,14286,72447,157
2,4,3,1,1,1,92859,12363,72584,338
2,4,3,1,1,2,92534,12366,72584,92
2,4,3,1,2,1,91152,8938,72456,586
2,4,3,1,2,2,90748,8940,72456,281
2,4,3,1,2,4,90611,8942,72456,148
2,4,3,2,1,1,92929,12373,72584,407
2,4,3,2,1,2,92516,12376,72584,150
2,4,3,2,2,1,91091,8949,72456,597
2,4,3,2,2,2,90658,8951,72456,266
2,4,3,2,2,4,90540,8953,72456,148
2,4,4,1,1,1,93035,12247,72584,540
2,4,4,1,1,2,92490,12250,72584,112
2,4,4,1,2,1,91230,8823,72456,742
2,4,4,1,2,2,90691,8825,72456,284
2,4,4,1,2,4,90550,8826,72456,148
2,4,4,2,1,1,92960,12258,72584,537
2,4,4,2,1,2,92455,12260,72584,150
2,4,4,2,2,1,91222,8833,72456,817
2,4,4,2,2,2,90607,8836,72456,278
2,4,4,2,2,4,90479,8837,72456,148
4,1,1,1,1,1,56272,82,55270,3866
4,1,1,1,1,2,54832,84,55270,1037
4,1,1,1,1,4,54449,90,55270,324
4,2,1,1,1,1,56749,8314,64502,3995
4,2,1,1,1,2,55510,8323,64502,1602
4,2,1,1,1,4,55083,8324,64502,736
4,2,1,1,2,1,57023,8318,64374,4718
4,2,1,1,2,2,55545,8327,64374,1778
4,2,1,1,2,4,55039,8333,64374,763
4,2,1,1,2,8,54879,8334,64374,468
4,2,1,2,1,1,56558,8323,64502,3817
4,2,1,2,1,2,55458,8331,64502,1516
4,2,1,2,1,4,55042,8334,64502,749
4,2,1,2,2,1,57062,8328,64374,4887
4,2,1,2,2,2,55580,8337,64374,1931
4,2,1,2,2,4,54993,8343,64374,756
4,2,1,2,2,8,54841,8343,64374,470
4,2,2,1,1,1,57098,18799,72454,4819
4,2,2,1,1,2,55405,18809,72454,1475
4,2,2,1,1,4,54878,18811,72454,501
4,2,2,1,2,1,57144,18803,72326,5021
4,2,2,1,2,2,55544,18813,72326,1905
4,2,2,1,2,4,54952,18821,72326,727
4,2,2,1,2,8,54780,18821,72326,397
4,2,2,2,1,1,57050,18930,72454,4777
4,2,2,2,1,2,55401,18940,72454,1474
4,2,2,2,1,4,54882,18943,72454,504
4,2,2,2,2,1,57143,18934,72326,5020
4,2,2,2,2,2,55544,18944,72326,1908
4,2,2,2,2,4,54951,18952,72326,727
4,2,2,2,2,8,54779,18952,72326,397
4,4,2,1,1,1,54772,14128,72590,4496
4,4,2,1,1,2,53421,14135,72590,1615
4,4,2,1,1,4,52820,14140,72590,548
4,4,2,1,2,1,54973,14282,72462,4849
4,4,2,1,2,2,53347,14284,72462,1603
4,4,2,1,2,4,52921,14289,72462,765
4,4,2,1,2,8,52774,14291,72462,444
4,4,2,2,1,1,54673,14130,72590,4270
4,4,2,2,1,2,53295,14136,72590,1474
4,4,2,2,1,4,52772,14140,72590,538
4,4,2,2,2,1,54930,14281,72462,4832
4,4,2,2,2,2,53313,14285,72462,1586
4,4,2,2,2,4,52898,14290,72462,743
4,4,2,2,2,8,52729,14291,72462,445
4,4,3,1,1,1,54406,12357,72599,4811
4,4,3,1,1,2,52794,12362,72599,1501
4,4,3,1,1,4,52285,12364,72599,613
4,4,3,1,2,1,53668,8940,72471,5391
4,4,3,1,2,2,51779,8943,72471,1738
4,4,3,1,2,4,51316,8948,72471,800
4,4,3,1,2,8,51154,8948,72471,489
4,4,3,2,1,1,54617,12368,72599,4969
4,4,3,2,1,2,52812,12373,72599,1562
4,4,3,2,1,4,52244,12376,72599,601
4,4,3,2,2,1,53594,8951,72471,5380
4,4,3,2,2,2,51851,8954,72471,1876
4,4,3,2,2,4,51264,8958,72471,779
4,4,3,2,2,8,51101,8959,72471,478
4,4,4,1,1,1,54594,12242,72599,5062
4,4,4,1,1,2,52744,12247,72599,1503
4,4,4,1,1,4,52272,12248,72599,650
4,4,4,1,2,1,53634,8825,72471,5366
4,4,4,1,2,2,51873,8828,72471,1925
4,4,4,1,2,4,51320,8832,72471,827
4,4,4,1,2,8,51128,8833,72471,511
4,4,4,2,1,1,54539,12252,72599,5009
4,4,4,2,1,2,52750,12258,72599,1650
4,4,4,2,1,4,52206,12261,72599,588
4,4,4,2,2,1,53678,8835,72471,5565
4,4,4,2,2,2,51931,8839,72471,2102
4,4,4,2,2,4,51262,8843,72471,832
4,4,4,2,2,8,51091,8843,72471,515
8,1,1,1,1,1,37916,84,55295,19641
8,1,1,1,1,2,34971,92,55295,5949
8,1,1,1,1,4,33888,98,55295,2243
8,1,1,1,1,8,33513,101,55295,1053
8,2,1,1,1,1,38198,8313,64528,20945
8,2,1,1,1,2,35353,8319,64528,6660
8,2,1,1,1,4,34195,8325,64528,2432
