Contexts, Issue Width, ALUs, MULs, LSUs, Banks, Cycles, Decode Stalls, NOPs, Memory Ops
4,4,4,1,1,2,1236,257,1132,37
4,4,4,1,1,4,1226,258,1132,16
4,4,4,1,2,1,1263,250,1132,284
4,4,4,1,2,2,1228,259,1132,89
4,4,4,1,2,4,1215,263,1132,28
4,4,4,1,2,8,1214,266,1132,22
4,4,4,2,1,1,1258,255,1132,114
4,4,4,2,1,2,1233,259,1132,36
4,4,4,2,1,4,1224,262,1132,16
4,4,4,2,2,1,1261,254,1132,286
4,4,4,2,2,2,1226,263,1132,91
4,4,4,2,2,4,1213,267,1132,28
4,4,4,2,2,8,1212,270,1132,22
8,1,1,1,1,1,965,158,972,715
8,1,1,1,1,2,904,166,972,262
8,1,1,1,1,4,876,168,972,77
8,1,1,1,1,8,873,168,972,55
8,2,1,1,1,1,955,143,1047,732
8,2,1,1,1,2,885,157,1047,232
8,2,1,1,1,4,864,168,1047,83
8,2,1,1,1,8,860,167,1047,57
8,2,1,1,2,1,956,165,1047,1453
8,2,1,1,2,2,885,183,1047,521
8,2,1,1,2,4,860,192,1047,167
8,2,1,1,2,8,856,199,1047,116
8,2,1,2,1,1,952,147,1047,708
8,2,1,2,1,2,885,160,1047,235
8,2,1,2,1,4,863,171,1047,80
8,2,1,2,1,8,859,170,1047,58
8,2,1,2,2,1,953,169,1047,1429
8,2,1,2,2,2,885,187,1047,505
8,2,1,2,2,4,859,195,1047,167
8,2,1,2,2,8,855,201,1047,117
8,2,2,1,1,1,889,536,1212,750
8,2,2,1,1,2,822,549,1212,256
8,2,2,1,1,4,796,557,1212,81
8,2,2,1,1,8,793,556,1212,60
8,2,2,1,2,1,898,573,1220,1491
8,2,2,1,2,2,826,586,1220,538
8,2,2,1,2,4,799,601,1220,174
8,2,2,1,2,8,796,614,1220,116
8,2,2,2,1,1,890,543,1212,751
8,2,2,2,1,2,824,555,1212,261
8,2,2,2,1,4,796,564,1212,81
8,2,2,2,1,8,793,563,1212,60
8,2,2,2,2,1,897,578,1220,1488
8,2,2,2,2,2,823,590,1220,532
8,2,2,2,2,4,799,605,1220,176
8,2,2,2,2,8,795,618,1220,115
8,4,2,1,1,1,829,270,1228,764
8,4,2,1,1,2,759,272,1228,254
8,4,2,1,1,4,732,276,1228,82
8,4,2,1,1,8,730,276,1228,59
8,4,2,1,2,1,833,283,1228,1565
8,4,2,1,2,2,760,294,1228,557
8,4,2,1,2,4,728,303,1228,172
8,4,2,1,2,8,724,320,1228,106
8,4,2,2,1,1,825,271,1228,752
8,4,2,2,1,2,755,273,1228,253
8,4,2,2,1,4,731,277,1228,80
8,4,2,2,1,8,728,277,1228,59
8,4,2,2,2,1,828,284,1228,1584
8,4,2,2,2,2,757,294,1228,556
8,4,2,2,2,4,724,303,1228,173
8,4,2,2,2,8,721,320,1228,105
8,4,3,1,1,1,830,296,1220,789
8,4,3,1,1,2,754,305,1220,269
8,4,3,1,1,4,728,310,1220,84
8,4,3,1,1,8,724,312,1220,58
8,4,3,1,2,1,827,304,1220,1600
8,4,3,1,2,2,755,314,1220,588
8,4,3,1,2,4,723,322,1220,186
8,4,3,1,2,8,717,335,1220,115
8,4,3,2,1,1,824,295,1220,786
8,4,3,2,1,2,752,305,1220,272
8,4,3,2,1,4,725,311,1220,83
8,4,3,2,1,8,722,313,1220,60
8,4,3,2,2,1,827,304,1220,1609
8,4,3,2,2,2,752,314,1220,588
8,4,3,2,2,4,721,322,1220,186
8,4,3,2,2,8,715,334,1220,115
8,4,4,1,1,1,828,296,1220,793
8,4,4,1,1,2,755,304,1220,276
8,4,4,1,1,4,729,311,1220,92
8,4,4,1,1,8,723,313,1220,58
8,4,4,1,2,1,829,304,1220,1620
8,4,4,1,2,2,753,314,1220,597
8,4,4,1,2,4,722,322,1220,185
8,4,4,1,2,8,716,335,1220,115
8,4,4,2,1,1,824,295,1220,800
8,4,4,2,1,2,754,305,1220,270
8,4,4,2,1,4,725,312,1220,88
8,4,4,2,1,8,720,313,1220,60
8,4,4,2,2,1,824,304,1220,1606
8,4,4,2,2,2,750,315,1220,585
8,4,4,2,2,4,719,322,1220,184
8,4,4,2,2,8,714,335,1220,116
