Contexts, Issue Width, ALUs, MULs, LSUs, Banks, Cycles, Decode Stalls, NOPs, Memory Ops
4,4,2,1,2,4,130233,59847,197474,88
4,4,2,1,2,8,130229,59847,197474,86
4,4,2,2,1,1,126208,60028,197474,91
4,4,2,2,1,2,126162,60030,197474,15
4,4,2,2,1,4,126171,60032,197474,20
4,4,2,2,2,1,129801,59980,197474,6976
4,4,2,2,2,2,126168,59983,197474,101
4,4,2,2,2,4,126171,59983,197474,88
4,4,2,2,2,8,126168,59983,197474,86
4,4,3,1,1,1,125023,63854,197460,4076
4,4,3,1,1,2,123942,63854,197460,1926
4,4,3,1,1,4,123879,63856,197460,1790
4,4,3,1,2,1,128163,61941,197474,11150
4,4,3,1,2,2,125399,61944,197474,5834
4,4,3,1,2,4,122532,61944,197474,88
4,4,3,1,2,8,122528,61944,197474,85
4,4,3,2,1,1,124195,65896,197460,9383
4,4,3,2,1,2,120358,65902,197460,1926
4,4,3,2,1,4,120295,65904,197460,1790
4,4,3,2,2,1,124264,62077,197474,11388
4,4,3,2,2,2,121405,62081,197474,5970
4,4,3,2,2,4,118470,62081,197474,88
4,4,3,2,2,8,118467,62081,197474,85
4,4,4,1,1,1,125023,63854,197460,4076
4,4,4,1,1,2,123942,63854,197460,1926
4,4,4,1,1,4,123879,63856,197460,1790
4,4,4,1,2,1,128163,61941,197474,11150
4,4,4,1,2,2,125399,61944,197474,5834
4,4,4,1,2,4,122532,61944,197474,88
4,4,4,1,2,8,122528,61944,197474,85
4,4,4,2,1,1,124195,65896,197460,9383
4,4,4,2,1,2,120358,65902,197460,1926
4,4,4,2,1,4,120295,65904,197460,1790
4,4,4,2,2,1,124264,62077,197474,11388
4,4,4,2,2,2,121405,62081,197474,5970
4,4,4,2,2,4,118470,62081,197474,88
4,4,4,2,2,8,118467,62081,197474,85
8,1,1,1,1,1,82701,7701,148152,54483
8,1,1,1,1,2,73150,16653,148152,4143
8,1,1,1,1,4,72141,16703,148152,197
8,1,1,1,1,8,72122,16709,148152,132
8,2,1,1,1,1,82574,36969,180968,57715
8,2,1,1,1,2,71706,36995,180968,4603
8,2,1,1,1,4,70574,37009,180968,200
8,2,1,1,1,8,70561,37009,180968,171
8,2,1,1,2,1,82605,37011,180968,57082
8,2,1,1,2,2,72230,37019,180968,6470
8,2,1,1,2,4,70945,37020,180968,1486
8,2,1,1,2,8,70877,37020,180968,1062
8,2,1,2,1,1,82574,36969,180968,57715
8,2,1,2,1,2,71706,36995,180968,4603
8,2,1,2,1,4,70574,37009,180968,200
8,2,1,2,1,8,70561,37009,180968,171
8,2,1,2,2,1,82605,37011,180968,57082
8,2,1,2,2,2,72230,37019,180968,6470
8,2,1,2,2,4,70945,37020,180968,1486
8,2,1,2,2,8,70877,37020,180968,1062
8,2,2,1,1,1,79498,57769,197552,73025
8,2,2,1,1,2,67278,57796,197552,9269
8,2,2,1,1,4,65015,57806,197552,370
8,2,2,1,1,8,65061,57806,197552,490
8,2,2,1,2,1,82675,107491,197503,55315
8,2,2,1,2,2,72552,107499,197503,5729
8,2,2,1,2,4,71158,107500,197503,276
8,2,2,1,2,8,71145,107500,197503,253
8,2,2,2,1,1,79498,57769,197552,73025
8,2,2,2,1,2,67278,57796,197552,9269
8,2,2,2,1,4,65015,57806,197552,370
8,2,2,2,1,8,65061,57806,197552,490
8,2,2,2,2,1,82675,107491,197503,55315
8,2,2,2,2,2,72552,107499,197503,5729
8,2,2,2,2,4,71158,107500,197503,276
8,2,2,2,2,8,71145,107500,197503,253
8,4,2,1,1,1,78189,59821,197502,63120
8,4,2,1,1,2,66989,59869,197502,7228
8,4,2,1,1,4,65190,59896,197502,199
8,4,2,1,1,8,65178,59896,197502,173
8,4,2,1,2,1,77458,59847,197502,58208
8,4,2,1,2,2,67873,59854,197502,10639
8,4,2,1,2,4,65188,59854,197502,292
8,4,2,1,2,8,65176,59854,197502,262
8,4,2,2,1,1,77207,59955,197502,68954
8,4,2,2,1,2,65482,60005,197502,9271
8,4,2,2,1,4,63157,60032,197502,199
8,4,2,2,1,8,63148,60032,197502,174
8,4,2,2,2,1,77628,59984,197502,72137
8,4,2,2,2,2,65789,59990,197502,10695
8,4,2,2,2,4,63170,59991,197502,307
8,4,2,2,2,8,63145,59990,197502,263
8,4,3,1,1,1,76490,63816,197488,74443
8,4,3,1,1,2,64277,63842,197488,10737
8,4,3,1,1,4,61989,63855,197488,1640
8,4,3,1,1,8,61952,63855,197488,1449
8,4,3,1,2,1,76326,61945,197502,74766
8,4,3,1,2,2,64047,61951,197502,10998
8,4,3,1,2,4,61425,61952,197502,500
8,4,3,1,2,8,61524,61952,197502,738
8,4,3,2,1,1,75143,65866,197488,76347
8,4,3,2,1,2,62565,65891,197488,11073
8,4,3,2,1,4,59854,65904,197488,380
8,4,3,2,1,8,59879,65905,197488,446
8,4,3,2,2,1,74648,62081,197502,75872
8,4,3,2,2,2,62674,62087,197502,13785
8,4,3,2,2,4,59390,62088,197502,489
8,4,3,2,2,8,59463,62088,197502,649
8,4,4,1,1,1,76490,63816,197488,74443
8,4,4,1,1,2,64277,63842,197488,10737
8,4,4,1,1,4,61989,63855,197488,1640
8,4,4,1,1,8,61952,63855,197488,1449
8,4,4,1,2,1,76326,61945,197502,74766
8,4,4,1,2,2,64047,61951,197502,10998
8,4,4,1,2,4,61425,61952,197502,500
8,4,4,1,2,8,61524,61952,197502,738
8,4,4,2,1,1,75143,65866,197488,76347
8,4,4,2,1,2,62565,65891,197488,11073
8,4,4,2,1,4,59854,65904,197488,380
8,4,4,2,1,8,59879,65905,197488,446
8,4,4,2,2,1,74648,62081,197502,75872
8,4,4,2,2,2,62674,62087,197502,13785
8,4,4,2,2,4,59390,62088,197502,489
8,4,4,2,2,8,59463,62088,197502,649
