Contexts, Issue Width, ALUs, MULs, LSUs, Banks, Cycles, Decode Stalls, NOPs, Memory Ops
1,1,1,1,1,1,511186,2370,140100,0
1,2,1,1,1,1,423086,34974,86852,0
1,2,1,1,2,1,435376,39070,88900,4098
1,2,1,1,2,2,431276,39070,88900,2048
1,2,1,2,1,1,421038,34974,86852,0
1,2,1,2,2,1,433328,39070,88900,4098
1,2,1,2,2,2,429228,39070,88900,2048
1,2,2,1,1,1,384124,61661,99204,0
1,2,2,1,2,1,412798,75997,93060,12290
1,2,2,1,2,2,409978,76253,93060,10752
1,2,2,2,1,1,384124,75997,86916,0
1,2,2,2,2,1,388222,65757,74628,18434
1,2,2,2,2,2,383610,65757,74628,16128
1,4,2,1,1,1,264990,49360,41860,0
1,4,2,1,2,1,312048,45264,52100,32770
1,4,2,1,2,2,303853,45265,52100,28672
1,4,2,2,1,1,254750,49360,41860,0
1,4,2,2,2,1,344816,80080,56196,32770
1,4,2,2,2,2,336621,80081,56196,28672
1,4,3,1,1,1,246686,45392,56260,0
1,4,3,1,2,1,330608,63824,84932,32770
1,4,3,1,2,2,322413,63825,84932,28672
1,4,3,2,1,1,250782,49488,60356,0
1,4,3,2,2,1,326512,67920,86980,28674
1,4,3,2,2,2,319341,67921,86980,25088
1,4,4,1,1,1,258974,65872,50116,0
1,4,4,1,2,1,320368,67920,74692,32770
1,4,4,1,2,2,312173,67921,74692,28672
1,4,4,2,1,1,267166,67920,70596,0
1,4,4,2,2,1,301936,61776,84932,22530
1,4,4,2,2,2,293229,61777,84932,18176
1,1,1,1,1,1,492690,2370,121604,0
1,2,1,1,1,1,387643,36510,56082,0
1,2,1,1,2,1,411529,41896,56083,10306
1,2,1,1,2,2,407447,43450,56083,7488
1,2,1,2,1,1,388206,39121,56082,0
1,2,1,2,2,1,408918,41333,56083,10306
1,2,1,2,2,2,404836,42886,56083,7488
1,2,2,1,1,1,342061,64833,51985,0
1,2,2,1,2,1,369757,80173,51986,10306
1,2,2,1,2,2,359804,85072,51986,2880
1,2,2,2,1,1,337828,64696,51985,0
1,2,2,2,2,1,369893,84406,51986,10306
1,2,2,2,2,2,359940,89305,51986,2880
1,4,3,1,1,1,222993,26037,54161,0
1,4,3,1,2,1,277882,50252,39762,30786
1,4,3,1,2,2,268406,51532,39762,25408
1,4,3,2,1,1,266342,73482,52113,0
1,4,3,2,2,1,263273,39739,37714,30786
1,4,3,2,2,2,256374,43596,37714,25408
1,4,4,1,1,1,230912,36004,54161,0
1,4,4,1,2,1,271601,41923,50002,32834
1,4,4,1,2,2,264942,43460,50002,28736
1,4,4,2,1,1,236987,48224,52113,0
1,4,4,2,2,1,275134,53648,45906,32834
1,4,4,2,2,2,269243,55953,45906,28736
2,1,1,1,1,1,246359,2371,121608,4
