Contexts, Issue Width, ALUs, MULs, LSUs, Banks, Cycles, Decode Stalls, NOPs, Memory Ops
4,4,3,2,2,1,19462,1063,30443,1401
4,4,3,2,2,2,19144,1067,30443,654
4,4,3,2,2,4,18968,1067,30443,336
4,4,3,2,2,8,18910,1067,30443,251
4,4,4,1,1,1,19383,973,30443,741
4,4,4,1,1,2,19157,1041,30443,340
4,4,4,1,1,4,19027,1068,30443,170
4,4,4,1,2,1,19209,52,30427,1471
4,4,4,1,2,2,18875,52,30427,636
4,4,4,1,2,4,18692,52,30427,332
4,4,4,1,2,8,18638,52,30427,243
4,4,4,2,1,1,19383,973,30443,741
4,4,4,2,1,2,19157,1041,30443,340
4,4,4,2,1,4,19027,1068,30443,170
4,4,4,2,2,1,19209,52,30427,1471
4,4,4,2,2,2,18875,52,30427,636
4,4,4,2,2,4,18692,52,30427,332
4,4,4,2,2,8,18638,52,30427,243
8,1,1,1,1,1,10884,4250,30455,2855
8,1,1,1,1,2,10494,4252,30455,999
8,1,1,1,1,4,10351,4255,30455,500
8,1,1,1,1,8,10296,4256,30455,389
8,2,1,1,1,1,10403,827,30455,3176
8,2,1,1,1,2,9982,1009,30455,1094
8,2,1,1,1,4,9844,1086,30455,542
8,2,1,1,1,8,9777,1102,30455,423
8,2,1,1,2,1,10432,647,30455,4652
8,2,1,1,2,2,9990,655,30455,1622
8,2,1,1,2,4,9795,656,30455,767
8,2,1,1,2,8,9735,656,30455,573
8,2,1,2,1,1,10403,827,30455,3176
8,2,1,2,1,2,9982,1009,30455,1094
8,2,1,2,1,4,9844,1086,30455,542
8,2,1,2,1,8,9777,1102,30455,423
8,2,1,2,2,1,10432,647,30455,4652
8,2,1,2,2,2,9990,655,30455,1622
8,2,1,2,2,4,9795,656,30455,767
8,2,1,2,2,8,9735,656,30455,573
8,2,2,1,1,1,10794,4720,30471,3174
8,2,2,1,1,2,10364,4736,30471,1076
8,2,2,1,1,4,10213,4743,30471,558
8,2,2,1,1,8,10140,4743,30471,401
8,2,2,1,2,1,10316,615,30455,4988
8,2,2,1,2,2,9853,622,30455,1749
8,2,2,1,2,4,9661,624,30455,803
8,2,2,1,2,8,9580,624,30455,567
8,2,2,2,1,1,10794,4720,30471,3174
8,2,2,2,1,2,10364,4736,30471,1076
8,2,2,2,1,4,10213,4743,30471,558
8,2,2,2,1,8,10140,4743,30471,401
8,2,2,2,2,1,10316,615,30455,4988
8,2,2,2,2,2,9853,622,30455,1749
8,2,2,2,2,4,9661,624,30455,803
8,2,2,2,2,8,9580,624,30455,567
8,4,2,1,1,1,10258,730,30471,3445
8,4,2,1,1,2,9833,917,30471,1214
8,4,2,1,1,4,9680,986,30471,575
8,4,2,1,1,8,9621,1006,30471,440
8,4,2,1,2,1,10259,1071,30471,4771
8,4,2,1,2,2,9815,1077,30471,1672
8,4,2,1,2,4,9648,1079,30471,813
8,4,2,1,2,8,9575,1079,30471,576
8,4,2,2,1,1,10258,730,30471,3445
8,4,2,2,1,2,9833,917,30471,1214
8,4,2,2,1,4,9680,986,30471,575
8,4,2,2,1,8,9621,1006,30471,440
8,4,2,2,2,1,10259,1071,30471,4771
8,4,2,2,2,2,9815,1077,30471,1672
8,4,2,2,2,4,9648,1079,30471,813
8,4,2,2,2,8,9575,1079,30471,576
8,4,3,1,1,1,10251,735,30471,3430
8,4,3,1,1,2,9852,946,30471,1193
8,4,3,1,1,4,9681,1011,30471,604
8,4,3,1,1,8,9628,1037,30471,452
8,4,3,1,2,1,10259,1071,30471,4771
8,4,3,1,2,2,9813,1077,30471,1665
8,4,3,1,2,4,9646,1079,30471,800
8,4,3,1,2,8,9574,1079,30471,566
8,4,3,2,1,1,10251,735,30471,3430
8,4,3,2,1,2,9852,946,30471,1193
8,4,3,2,1,4,9681,1011,30471,604
8,4,3,2,1,8,9628,1037,30471,452
8,4,3,2,2,1,10259,1071,30471,4771
8,4,3,2,2,2,9813,1077,30471,1665
8,4,3,2,2,4,9646,1079,30471,800
8,4,3,2,2,8,9574,1079,30471,566
8,4,4,1,1,1,10250,748,30471,3425
8,4,4,1,1,2,9834,940,30471,1174
8,4,4,1,1,4,9672,1017,30471,586
8,4,4,1,1,8,9622,1034,30471,451
8,4,4,1,2,1,10170,56,30455,5159
8,4,4,1,2,2,9702,56,30455,1777
8,4,4,1,2,4,9501,56,30455,823
8,4,4,1,2,8,9445,56,30455,610
8,4,4,2,1,1,10250,748,30471,3425
8,4,4,2,1,2,9834,940,30471,1174
8,4,4,2,1,4,9672,1017,30471,586
8,4,4,2,1,8,9622,1034,30471,451
8,4,4,2,2,1,10170,56,30455,5159
8,4,4,2,2,2,9702,56,30455,1777
8,4,4,2,2,4,9501,56,30455,823
8,4,4,2,2,8,9445,56,30455,610
1,1,1,1,1,1,80703,4242,30403,0
1,2,1,1,1,1,75532,640,30403,0
1,2,1,1,2,1,75569,641,30403,18
1,2,1,1,2,2,75565,641,30403,16
1,2,1,2,1,1,75532,640,30403,0
1,2,1,2,2,1,75569,641,30403,18
1,2,1,2,2,2,75565,641,30403,16
1,2,2,1,1,1,80044,5760,30419,0
1,2,2,1,2,1,74913,609,30403,18
1,2,2,1,2,2,74909,609,30403,16
1,2,2,2,1,1,80044,5760,30419,0
1,2,2,2,2,1,74913,609,30403,18
1,2,2,2,2,2,74909,609,30403,16
1,4,2,1,1,1,75324,1056,30419,0
1,4,2,1,2,1,75855,1057,30419,529
1,4,2,1,2,2,75339,1057,30419,271
1,4,2,2,1,1,75324,1056,30419,0
1,4,2,2,2,1,75855,1057,30419,529
1,4,2,2,2,2,75339,1057,30419,271
1,4,3,1,1,1,75340,1088,30419,0
1,4,3,1,2,1,75855,1057,30419,529
1,4,3,1,2,2,75339,1057,30419,271
1,4,3,2,1,1,75340,1088,30419,0
1,4,3,2,2,1,75855,1057,30419,529
1,4,3,2,2,2,75339,1057,30419,271
1,4,4,1,1,1,75324,1088,30419,0
1,4,4,1,2,1,74814,49,30403,529
1,4,4,1,2,2,74298,49,30403,271
1,4,4,2,1,1,75324,1088,30419,0
1,4,4,2,2,1,74814,49,30403,529
1,4,4,2,2,2,74298,49,30403,271
2,1,1,1,1,1,40681,4242,30413,136
2,1,1,1,1,2,40586,4243,30413,95
2,2,1,1,1,1,38142,639,30413,209
2,2,1,1,1,2,37999,641,30413,103
2,2,1,1,2,1,38160,641,30413,237
2,2,1,1,2,2,38015,644,30413,120
2,2,1,1,2,4,37937,644,30413,72
2,2,1,2,1,1,38142,639,30413,209
2,2,1,2,1,2,37999,641,30413,103
2,2,1,2,2,1,38160,641,30413,237
2,2,1,2,2,2,38015,644,30413,120
2,2,1,2,2,4,37937,644,30413,72
2,2,2,1,1,1,40259,5747,30429,109
2,2,2,1,1,2,40189,5755,30429,61
2,2,2,1,2,1,37807,609,30413,212
2,2,2,1,2,2,37676,612,30413,116
2,2,2,1,2,4,37595,612,30413,67
2,2,2,2,1,1,40259,5747,30429,109
2,2,2,2,1,2,40189,5755,30429,61
2,2,2,2,2,1,37807,609,30413,212
2,2,2,2,2,2,37676,612,30413,116
2,2,2,2,2,4,37595,612,30413,67
2,4,2,1,1,1,37979,1044,30429,150
2,4,2,1,1,2,37853,1048,30429,78
2,4,2,1,2,1,38197,1059,30429,724
2,4,2,1,2,2,37876,1061,30429,381
2,4,2,1,2,4,37688,1061,30429,202
2,4,2,2,1,1,37979,1044,30429,150
2,4,2,2,1,2,37853,1048,30429,78
2,4,2,2,2,1,38197,1059,30429,724
2,4,2,2,2,2,37876,1061,30429,381
2,4,2,2,2,4,37688,1061,30429,202
2,4,3,1,1,1,38002,1071,30429,159
2,4,3,1,1,2,37869,1079,30429,83
2,4,3,1,2,1,38197,1059,30429,724
2,4,3,1,2,2,37876,1061,30429,381
2,4,3,1,2,4,37688,1061,30429,202
2,4,3,2,1,1,38002,1071,30429,159
2,4,3,2,1,2,37869,1079,30429,83
2,4,3,2,2,1,38197,1059,30429,724
2,4,3,2,2,2,37876,1061,30429,381
2,4,3,2,2,4,37688,1061,30429,202
2,4,4,1,1,1,37972,1073,30429,147
2,4,4,1,1,2,37859,1078,30429,82
2,4,4,1,2,1,37623,50,30413,699
2,4,4,1,2,2,37322,50,30413,366
2,4,4,1,2,4,37154,50,30413,202
2,4,4,2,1,1,37972,1073,30429,147
2,4,4,2,1,2,37859,1078,30429,82
2,4,4,2,2,1,37623,50,30413,699
2,4,4,2,2,2,37322,50,30413,366
2,4,4,2,2,4,37154,50,30413,202
4,1,1,1,1,1,20752,4245,30427,636
4,1,1,1,1,2,20509,4247,30427,290
4,1,1,1,1,4,20382,4247,30427,158
4,2,1,1,1,1,19507,635,30427,786
4,2,1,1,1,2,19245,641,30427,354
4,2,1,1,1,4,19094,643,30427,182
4,2,1,1,2,1,19526,643,30427,847
4,2,1,1,2,2,19241,648,30427,389
4,2,1,1,2,4,19101,648,30427,209
4,2,1,1,2,8,19069,648,30427,175
4,2,1,2,1,1,19507,635,30427,786
4,2,1,2,1,2,19245,641,30427,354
4,2,1,2,1,4,19094,643,30427,182
4,2,1,2,2,1,19526,643,30427,847
4,2,1,2,2,2,19241,648,30427,389
4,2,1,2,2,4,19101,648,30427,209
4,2,1,2,2,8,19069,648,30427,175
4,2,2,1,1,1,20557,5667,30443,690
4,2,2,1,1,2,20324,5721,30443,301
4,2,2,1,1,4,20189,5745,30443,138
4,2,2,1,2,1,19359,611,30427,871
4,2,2,1,2,2,19064,616,30427,387
4,2,2,1,2,4,18924,616,30427,200
