Contexts, Issue Width, ALUs, MULs, LSUs, Banks, Cycles, Decode Stalls, NOPs, Memory Ops
1,1,1,1,1,1,142419,4274,56250,0
1,2,1,1,1,1,138334,673,57274,0
1,2,1,1,2,1,138371,674,57274,18
1,2,1,1,2,2,138367,674,57274,16
1,2,1,2,1,1,138334,673,57274,0
1,2,1,2,2,1,138371,674,57274,18
1,2,1,2,2,2,138367,674,57274,16
1,2,2,1,1,1,141790,5698,57290,0
1,2,2,1,2,1,137699,1587,57274,18
1,2,2,1,2,2,137695,1587,57274,16
1,2,2,2,1,1,141790,5698,57290,0
1,2,2,2,2,1,137699,1587,57274,18
1,2,2,2,2,2,137695,1587,57274,16
1,4,2,1,1,1,135643,529,57290,0
1,4,2,1,2,1,135662,530,57290,18
1,4,2,1,2,2,135658,530,57290,16
1,4,2,2,1,1,135643,529,57290,0
1,4,2,2,2,1,135662,530,57290,18
1,4,2,2,2,2,135658,530,57290,16
1,4,3,1,1,1,135147,561,56778,0
1,4,3,1,2,1,136174,1058,56778,530
1,4,3,1,2,2,135658,1058,56778,272
1,4,3,2,1,1,135147,561,56778,0
1,4,3,2,2,1,136174,1058,56778,530
1,4,3,2,2,2,135658,1058,56778,272
1,4,4,1,1,1,135163,577,56778,0
1,4,4,1,2,1,136158,1042,56778,530
1,4,4,1,2,2,135642,1042,56778,272
1,4,4,2,1,1,135163,577,56778,0
1,4,4,2,2,1,136158,1042,56778,530
1,4,4,2,2,2,135642,1042,56778,272
2,1,1,1,1,1,72781,4274,56260,640
2,1,1,1,1,2,72102,4275,56260,190
2,2,1,1,1,1,70765,671,57284,603
2,2,1,1,1,2,70296,673,57284,308
2,2,1,1,2,1,70789,674,57284,628
2,2,1,1,2,2,70312,677,57284,323
2,2,1,1,2,4,70066,677,57284,177
2,2,1,2,1,1,70765,671,57284,603
2,2,1,2,1,2,70296,673,57284,308
2,2,1,2,2,1,70789,674,57284,628
2,2,1,2,2,2,70312,677,57284,323
2,2,1,2,2,4,70066,677,57284,177
2,2,2,1,1,1,72456,5697,57300,568
2,2,2,1,1,2,71990,5698,57300,291
2,2,2,1,2,1,70417,1587,57284,624
2,2,2,1,2,2,69950,1590,57284,313
2,2,2,1,2,4,69725,1590,57284,175
2,2,2,2,1,1,72456,5697,57300,568
2,2,2,2,1,2,71990,5698,57300,291
2,2,2,2,2,1,70417,1587,57284,624
2,2,2,2,2,2,69950,1590,57284,313
2,2,2,2,2,4,69725,1590,57284,175
2,4,2,1,1,1,69574,528,57300,718
2,4,2,1,1,2,69002,529,57300,360
2,4,2,1,2,1,69579,532,57300,743
2,4,2,1,2,2,68997,534,57300,370
2,4,2,1,2,4,68693,534,57300,185
2,4,2,2,1,1,69574,528,57300,718
2,4,2,2,1,2,69002,529,57300,360
2,4,2,2,2,1,69579,532,57300,743
2,4,2,2,2,2,68997,534,57300,370
2,4,2,2,2,4,68693,534,57300,185
2,4,3,1,1,1,69248,557,56788,707
2,4,3,1,1,2,68726,561,56788,357
2,4,3,1,2,1,69818,1060,56788,1336
2,4,3,1,2,2,68993,1062,56788,646
2,4,3,1,2,4,68578,1062,56788,327
2,4,3,2,1,1,69248,557,56788,707
2,4,3,2,1,2,68726,561,56788,357
2,4,3,2,2,1,69818,1060,56788,1336
2,4,3,2,2,2,68993,1062,56788,646
2,4,3,2,2,4,68578,1062,56788,327
2,4,4,1,1,1,69268,573,56788,710
2,4,4,1,1,2,68745,576,56788,364
2,4,4,1,2,1,69781,1044,56788,1317
2,4,4,1,2,2,68977,1046,56788,642
2,4,4,1,2,4,68561,1045,56788,324
2,4,4,2,1,1,69268,573,56788,710
2,4,4,2,1,2,68745,576,56788,364
2,4,4,2,2,1,69781,1044,56788,1317
2,4,4,2,2,2,68977,1046,56788,642
2,4,4,2,2,4,68561,1045,56788,324
4,1,1,1,1,1,38185,4278,56274,2342
4,1,1,1,1,2,37306,4279,56274,1051
4,1,1,1,1,4,36888,4279,56274,493
4,2,1,1,1,1,37315,666,57298,2563
4,2,1,1,1,2,36343,671,57298,1147
4,2,1,1,1,4,35864,675,57298,543
4,2,1,1,2,1,37321,676,57298,2626
4,2,1,1,2,2,36324,680,57298,1152
4,2,1,1,2,4,35882,680,57298,559
4,2,1,1,2,8,35792,681,57298,297
4,2,1,2,1,1,37315,666,57298,2563
4,2,1,2,1,2,36343,671,57298,1147
4,2,1,2,1,4,35864,675,57298,543
4,2,1,2,2,1,37321,676,57298,2626
4,2,1,2,2,2,36324,680,57298,1152
4,2,1,2,2,4,35882,680,57298,559
4,2,1,2,2,8,35792,681,57298,297
4,2,2,1,1,1,38161,5691,57314,2525
4,2,2,1,1,2,37165,5697,57314,1122
4,2,2,1,1,4,36728,5701,57314,516
4,2,2,1,2,1,37115,1589,57298,2584
4,2,2,1,2,2,36168,1593,57298,1171
4,2,2,1,2,4,35692,1594,57298,563
4,2,2,1,2,8,35621,1594,57298,290
4,2,2,2,1,1,38161,5691,57314,2525
4,2,2,2,1,2,37165,5697,57314,1122
4,2,2,2,1,4,36728,5701,57314,516
4,2,2,2,2,1,37115,1589,57298,2584
4,2,2,2,2,2,36168,1593,57298,1171
4,2,2,2,2,4,35692,1594,57298,563
4,2,2,2,2,8,35621,1594,57298,290
4,4,2,1,1,1,36669,527,57314,2712
4,4,2,1,1,2,35679,528,57314,1245
4,4,2,1,1,4,35176,531,57314,595
4,4,2,1,2,1,36673,536,57314,2791
4,4,2,1,2,2,35679,539,57314,1287
4,4,2,1,2,4,35175,540,57314,622
4,4,2,1,2,8,35071,539,57314,304
4,4,2,2,1,1,36669,527,57314,2712
4,4,2,2,1,2,35679,528,57314,1245
4,4,2,2,1,4,35176,531,57314,595
4,4,2,2,2,1,36673,536,57314,2791
4,4,2,2,2,2,35679,539,57314,1287
4,4,2,2,2,4,35175,540,57314,622
4,4,2,2,2,8,35071,539,57314,304
4,4,3,1,1,1,36572,549,56802,2818
4,4,3,1,1,2,35532,561,56802,1251
4,4,3,1,1,4,35037,562,56802,585
4,4,3,1,2,1,36746,1064,56802,3566
4,4,3,1,2,2,35684,1067,56802,1605
4,4,3,1,2,4,35097,1067,56802,734
4,4,3,1,2,8,34960,1068,56802,371
4,4,3,2,1,1,36572,549,56802,2818
4,4,3,2,1,2,35532,561,56802,1251
4,4,3,2,1,4,35037,562,56802,585
4,4,3,2,2,1,36746,1064,56802,3566
4,4,3,2,2,2,35684,1067,56802,1605
4,4,3,2,2,4,35097,1067,56802,734
4,4,3,2,2,8,34960,1068,56802,371
4,4,4,1,1,1,36552,560,56802,2808
4,4,4,1,1,2,35543,576,56802,1246
4,4,4,1,1,4,35032,577,56802,590
4,4,4,1,2,1,36770,1048,56802,3567
4,4,4,1,2,2,35641,1051,56802,1578
4,4,4,1,2,4,35098,1051,56802,730
4,4,4,1,2,8,34964,1052,56802,376
4,4,4,2,1,1,36552,560,56802,2808
4,4,4,2,1,2,35543,576,56802,1246
4,4,4,2,1,4,35032,577,56802,590
4,4,4,2,2,1,36770,1048,56802,3567
4,4,4,2,2,2,35641,1051,56802,1578
4,4,4,2,2,4,35098,1051,56802,730
4,4,4,2,2,8,34964,1052,56802,376
8,1,1,1,1,1,21199,4281,56302,10852
8,1,1,1,1,2,19683,4285,56302,3540
8,1,1,1,1,4,19131,4287,56302,1423
8,1,1,1,1,8,18903,4288,56302,691
8,2,1,1,1,1,20759,658,57326,11304
8,2,1,1,1,2,19209,673,57326,3667
8,2,1,1,1,4,18629,678,57326,1483
8,2,1,1,1,8,18397,679,57326,684
8,2,1,1,2,1,20797,680,57326,11544
8,2,1,1,2,2,19215,687,57326,3787
8,2,1,1,2,4,18626,688,57326,1555
8,2,1,1,2,8,18394,689,57326,737
8,2,1,2,1,1,20759,658,57326,11304
8,2,1,2,1,2,19209,673,57326,3667
8,2,1,2,1,4,18629,678,57326,1483
8,2,1,2,1,8,18397,679,57326,684
8,2,1,2,2,1,20797,680,57326,11544
8,2,1,2,2,2,19215,687,57326,3787
8,2,1,2,2,4,18626,688,57326,1555
8,2,1,2,2,8,18394,689,57326,737
8,2,2,1,1,1,21127,5683,57342,10951
8,2,2,1,1,2,19621,5697,57342,3582
8,2,2,1,1,4,19037,5704,57342,1447
8,2,2,1,1,8,18810,5704,57342,689
8,2,2,1,2,1,20702,1593,57326,11576
8,2,2,1,2,2,19117,1600,57326,3735
8,2,2,1,2,4,18556,1601,57326,1568
8,2,2,1,2,8,18306,1602,57326,724
8,2,2,2,1,1,21127,5683,57342,10951
8,2,2,2,1,2,19621,5697,57342,3582
8,2,2,2,1,4,19037,5704,57342,1447
8,2,2,2,1,8,18810,5704,57342,689
8,2,2,2,2,1,20702,1593,57326,11576
8,2,2,2,2,2,19117,1600,57326,3735
8,2,2,2,2,4,18556,1601,57326,1568
8,2,2,2,2,8,18306,1602,57326,724
8,4,2,1,1,1,20486,524,57342,11919
8,4,2,1,1,2,18893,530,57342,3832
8,4,2,1,1,4,18290,535,57342,1577
8,4,2,1,1,8,18054,535,57342,758
8,4,2,1,2,1,20483,544,57342,12063
8,4,2,1,2,2,18871,550,57342,3932
8,4,2,1,2,4,18277,552,57342,1637
8,4,2,1,2,8,18045,551,57342,802
8,4,2,2,1,1,20486,524,57342,11919
8,4,2,2,1,2,18893,530,57342,3832
8,4,2,2,1,4,18290,535,57342,1577
8,4,2,2,1,8,18054,535,57342,758
8,4,2,2,2,1,20483,544,57342,12063
8,4,2,2,2,2,18871,550,57342,3932
8,4,2,2,2,4,18277,552,57342,1637
8,4,2,2,2,8,18045,551,57342,802
8,4,3,1,1,1,20469,533,56830,12265
8,4,3,1,1,2,18835,560,56830,3925
