Contexts, Issue Width, ALUs, MULs, LSUs, Banks, Cycles, Decode Stalls, NOPs, Memory Ops
4,2,2,1,2,8,802864,375368,1131996,28021
4,2,2,2,1,1,929307,331974,1131996,253420
4,2,2,2,1,2,865574,358027,1131996,103360
4,2,2,2,1,4,832512,370410,1131996,46096
4,2,2,2,2,1,938341,343025,1131996,426282
4,2,2,2,2,2,863870,363764,1131996,164135
4,2,2,2,2,4,826151,371514,1131996,71583
4,2,2,2,2,8,802864,375368,1131996,28021
4,4,2,1,1,1,883846,125487,1115676,283565
4,4,2,1,1,2,808260,135998,1115676,118417
4,4,2,1,1,4,774687,143312,1115676,55329
4,4,2,1,2,1,944877,311504,1148380,723960
4,4,2,1,2,2,850302,321057,1148380,230146
4,4,2,1,2,4,812595,326581,1148380,115734
4,4,2,1,2,8,781934,325831,1148380,32800
4,4,2,2,1,1,883846,125487,1115676,283565
4,4,2,2,1,2,808260,135998,1115676,118417
4,4,2,2,1,4,774687,143312,1115676,55329
4,4,2,2,2,1,944877,311504,1148380,723960
4,4,2,2,2,2,850302,321057,1148380,230146
4,4,2,2,2,4,812595,326581,1148380,115734
4,4,2,2,2,8,781934,325831,1148380,32800
4,4,3,1,1,1,883393,115809,1115612,294468
4,4,3,1,1,2,807483,124364,1115612,121924
4,4,3,1,1,4,775042,125332,1115612,68296
4,4,3,1,2,1,937567,311508,1148380,659429
4,4,3,1,2,2,846676,319919,1148380,221512
4,4,3,1,2,4,808388,326511,1148380,116842
4,4,3,1,2,8,780001,325426,1148380,38505
4,4,3,2,1,1,883393,115809,1115612,294468
4,4,3,2,1,2,807483,124364,1115612,121924
4,4,3,2,1,4,775042,125332,1115612,68296
4,4,3,2,2,1,937567,311508,1148380,659429
4,4,3,2,2,2,846676,319919,1148380,221512
4,4,3,2,2,4,808388,326511,1148380,116842
4,4,3,2,2,8,780001,325426,1148380,38505
4,4,4,1,1,1,883393,115809,1115612,294468
4,4,4,1,1,2,807483,124364,1115612,121924
4,4,4,1,1,4,775042,125332,1115612,68296
4,4,4,1,2,1,937567,311508,1148380,659429
4,4,4,1,2,2,846676,319919,1148380,221512
4,4,4,1,2,4,808388,326511,1148380,116842
4,4,4,1,2,8,780001,325426,1148380,38505
4,4,4,2,1,1,883393,115809,1115612,294468
4,4,4,2,1,2,807483,124364,1115612,121924
4,4,4,2,1,4,775042,125332,1115612,68296
4,4,4,2,2,1,937567,311508,1148380,659429
4,4,4,2,2,2,846676,319919,1148380,221512
4,4,4,2,2,4,808388,326511,1148380,116842
4,4,4,2,2,8,780001,325426,1148380,38505
8,1,1,1,1,1,648405,254391,1099248,1409796
8,1,1,1,1,2,503166,293432,1099248,395429
8,1,1,1,1,4,456417,331993,1099248,123068
8,1,1,1,1,8,437971,350368,1099248,46229
8,2,1,1,1,1,645358,253730,1131952,1519150
8,2,1,1,1,2,489764,295704,1131952,409368
8,2,1,1,1,4,441194,329498,1131952,142788
8,2,1,1,1,8,420978,348503,1131952,50085
8,2,1,1,2,1,650649,297867,1131952,2170180
8,2,1,1,2,2,483611,322203,1131952,499215
8,2,1,1,2,4,436607,341545,1131952,165872
8,2,1,1,2,8,413759,352724,1131952,62664
8,2,1,2,1,1,645358,253730,1131952,1519150
8,2,1,2,1,2,489764,295704,1131952,409368
8,2,1,2,1,4,441194,329498,1131952,142788
8,2,1,2,1,8,420978,348503,1131952,50085
8,2,1,2,2,1,650649,297867,1131952,2170180
8,2,1,2,2,2,483611,322203,1131952,499215
8,2,1,2,2,4,436607,341545,1131952,165872
8,2,1,2,2,8,413759,352724,1131952,62664
8,2,2,1,1,1,645214,269870,1132024,1541985
8,2,2,1,1,2,488854,312013,1132024,418427
8,2,2,1,1,4,440184,346279,1132024,142571
8,2,2,1,1,8,419031,364805,1132024,50164
8,2,2,1,2,1,651018,314370,1132024,2223717
8,2,2,1,2,2,481885,338835,1132024,499210
8,2,2,1,2,4,435097,358327,1132024,165782
8,2,2,1,2,8,412992,369233,1132024,64740
8,2,2,2,1,1,645214,269870,1132024,1541985
8,2,2,2,1,2,488854,312013,1132024,418427
8,2,2,2,1,4,440184,346279,1132024,142571
8,2,2,2,1,8,419031,364805,1132024,50164
8,2,2,2,2,1,651018,314370,1132024,2223717
8,2,2,2,2,2,481885,338835,1132024,499210
8,2,2,2,2,4,435097,358327,1132024,165782
8,2,2,2,2,8,412992,369233,1132024,64740
8,4,2,1,1,1,629150,101569,1115704,1582342
8,4,2,1,1,2,466276,115847,1115704,452553
8,4,2,1,1,4,413497,132346,1115704,156840
8,4,2,1,1,8,389229,140579,1115704,56312
8,4,2,1,2,1,659227,311520,1148408,2966922
8,4,2,1,2,2,481888,313229,1148408,742075
8,4,2,1,2,4,427700,320428,1148408,235025
8,4,2,1,2,8,400223,323018,1148408,74864
8,4,2,2,1,1,629150,101569,1115704,1582342
8,4,2,2,1,2,466276,115847,1115704,452553
8,4,2,2,1,4,413497,132346,1115704,156840
8,4,2,2,1,8,389229,140579,1115704,56312
8,4,2,2,2,1,659227,311520,1148408,2966922
8,4,2,2,2,2,481888,313229,1148408,742075
8,4,2,2,2,4,427700,320428,1148408,235025
8,4,2,2,2,8,400223,323018,1148408,74864
8,4,3,1,1,1,630996,101065,1115640,1581241
8,4,3,1,1,2,469813,110991,1115640,473809
8,4,3,1,1,4,414948,120201,1115640,170606
8,4,3,1,1,8,390359,126230,1115640,69423
8,4,3,1,2,1,656621,311528,1148408,2929752
8,4,3,1,2,2,481223,312914,1148408,767264
8,4,3,1,2,4,425713,320356,1148408,239738
8,4,3,1,2,8,398503,322831,1148408,76123
8,4,3,2,1,1,630996,101065,1115640,1581241
8,4,3,2,1,2,469813,110991,1115640,473809
8,4,3,2,1,4,414948,120201,1115640,170606
8,4,3,2,1,8,390359,126230,1115640,69423
8,4,3,2,2,1,656621,311528,1148408,2929752
8,4,3,2,2,2,481223,312914,1148408,767264
8,4,3,2,2,4,425713,320356,1148408,239738
8,4,3,2,2,8,398503,322831,1148408,76123
8,4,4,1,1,1,630996,101065,1115640,1581241
8,4,4,1,1,2,469813,110991,1115640,473809
8,4,4,1,1,4,414948,120201,1115640,170606
8,4,4,1,1,8,390359,126230,1115640,69423
8,4,4,1,2,1,656621,311528,1148408,2929752
