Contexts, Issue Width, ALUs, MULs, LSUs, Banks, Cycles, Decode Stalls, NOPs, Memory Ops
1,1,1,1,1,1,2343449,53699,821765,0
1,2,1,1,1,1,2147096,96450,705349,0
1,2,1,1,2,1,2298458,120962,697221,112514
1,2,1,1,2,2,2183510,133250,697221,48896
1,2,1,2,1,1,2147096,96450,705349,0
1,2,1,2,2,1,2298458,120962,697221,112514
1,2,1,2,2,2,2183510,133250,697221,48896
1,2,2,1,1,1,2143768,107394,711493,0
1,2,2,1,2,1,2313626,125954,711493,141122
1,2,2,1,2,2,2167446,160130,711493,50944
1,2,2,2,1,1,2143768,107394,711493,0
1,2,2,2,2,1,2313626,125954,711493,141122
1,2,2,2,2,2,2167446,160130,711493,50944
1,4,2,1,1,1,2027157,91265,686917,0
1,4,2,1,2,1,2205977,61442,709381,184196
1,4,2,1,2,2,2082898,65602,709381,120576
1,4,2,2,1,1,2027157,91265,686917,0
1,4,2,2,2,1,2205977,61442,709381,184196
1,4,2,2,2,2,2082898,65602,709381,120576
1,4,3,1,1,1,2022037,71809,721669,0
1,4,3,1,2,1,2197913,61442,719621,178116
1,4,3,1,2,2,2103314,81922,719621,120576
1,4,3,2,1,1,2022037,71809,721669,0
1,4,3,2,2,1,2197913,61442,719621,178116
1,4,3,2,2,2,2103314,81922,719621,120576
1,4,4,1,1,1,2022037,71809,721669,0
1,4,4,1,2,1,2202137,61570,725765,178116
1,4,4,1,2,2,2107602,82114,725765,120576
1,4,4,2,1,1,2022037,71809,721669,0
1,4,4,2,2,1,2202137,61570,725765,178116
1,4,4,2,2,2,2107602,82114,725765,120576
8,4,4,2,2,4,298887,65943,692736,349787
1,1,1,1,1,1,2343449,53699,821765,0
1,2,1,1,1,1,2110293,76097,688900,0
1,2,1,1,2,1,2288343,127233,680772,112578
1,2,1,1,2,2,2171347,137473,680772,48960
1,2,1,2,1,1,2110293,76097,688900,0
1,2,1,2,2,1,2288343,127233,680772,112578
1,2,1,2,2,2,2171347,137473,680772,48960
1,2,2,1,1,1,2087125,73345,688900,0
1,2,2,1,2,1,2290519,121217,693060,141186
1,2,2,1,2,2,2140883,151937,693060,51008
1,2,2,2,1,1,2087125,73345,688900,0
1,2,2,2,2,1,2290519,121217,693060,141186
1,2,2,2,2,2,2140883,151937,693060,51008
1,4,3,1,1,1,1989011,69889,690820,0
1,4,3,1,2,1,2160663,65602,692740,169988
1,4,3,1,2,2,2023185,92355,692740,87872
1,4,3,2,1,1,1989011,69889,690820,0
1,4,3,2,2,1,2160663,65602,692740,169988
1,4,3,2,2,2,2023185,92355,692740,87872
1,4,4,1,1,1,1989011,69889,690820,0
1,4,4,1,2,1,2154519,61506,692740,169988
1,4,4,1,2,2,2010897,90307,692740,83776
1,4,4,2,1,1,1989011,69889,690820,0
1,4,4,2,2,1,2154519,61506,692740,169988
1,4,4,2,2,2,2010897,90307,692740,83776
2,1,1,1,1,1,1292538,51875,821764,103427
2,1,1,1,1,2,1239883,52743,821758,50358
2,2,1,1,1,1,1170255,73702,688900,86430
2,2,1,1,1,2,1123287,75421,688902,51991
2,2,1,1,2,1,1223916,122238,680773,207758
2,2,1,1,2,2,1139469,134289,680773,92140
2,2,1,1,2,4,1109713,136159,680773,65665
2,2,1,2,1,1,1170255,73702,688900,86430
2,2,1,2,1,2,1123287,75421,688902,51991
2,2,1,2,2,1,1223916,122238,680773,207758
2,2,1,2,2,2,1139469,134289,680773,92140
2,2,1,2,2,4,1109713,136159,680773,65665
2,2,2,1,1,1,1186256,71404,688902,127357
2,2,2,1,1,2,1110316,72610,688898,46501
2,2,2,1,2,1,1222402,118129,693061,243598
2,2,2,1,2,2,1118954,146554,693064,91926
2,2,2,1,2,4,1094548,150029,693058,67713
2,2,2,2,1,1,1186256,71404,688902,127357
2,2,2,2,1,2,1110316,72610,688898,46501
2,2,2,2,2,1,1222402,118129,693061,243598
2,2,2,2,2,2,1118954,146554,693064,91926
2,2,2,2,2,4,1094548,150029,693058,67713
2,4,3,1,1,1,1127072,57805,690815,123085
2,4,3,1,1,2,1062794,68015,690815,53702
2,4,3,1,2,1,1162363,62964,692738,305195
2,4,3,1,2,2,1053384,87752,692738,127887
2,4,3,1,2,4,1030463,89896,692738,100969
2,4,3,2,1,1,1127072,57805,690815,123085
2,4,3,2,1,2,1062794,68015,690815,53702
2,4,3,2,2,1,1162363,62964,692738,305195
2,4,3,2,2,2,1053384,87752,692738,127887
2,4,3,2,2,4,1030463,89896,692738,100969
2,4,4,1,1,1,1127072,57805,690815,123085
2,4,4,1,1,2,1062794,68015,690815,53702
2,4,4,1,2,1,1160301,58423,692738,310877
2,4,4,1,2,2,1050884,82306,692741,129707
2,4,4,1,2,4,1022827,85740,692741,96366
2,4,4,2,1,1,1127072,57805,690815,123085
2,4,4,2,1,2,1062794,68015,690815,53702
2,4,4,2,2,1,1160301,58423,692738,310877
2,4,4,2,2,2,1050884,82306,692741,129707
2,4,4,2,2,4,1022827,85740,692741,96366
4,1,1,1,1,1,762818,41876,821753,327168
4,1,1,1,1,2,673783,48687,821750,131000
4,1,1,1,1,4,628938,51306,821756,56608
4,2,1,1,1,1,719372,66798,688899,363437
4,2,1,1,1,2,622693,72760,688891,141784
4,2,1,1,1,4,576402,74422,688905,68578
4,2,1,1,2,1,729022,109043,680778,583046
4,2,1,1,2,2,621370,125877,680773,194965
4,2,1,1,2,4,582293,132248,680774,112141
4,2,1,1,2,8,556450,135412,680784,62994
4,2,1,2,1,1,719372,66798,688899,363437
4,2,1,2,1,2,622693,72760,688891,141784
4,2,1,2,1,4,576402,74422,688905,68578
4,2,1,2,2,1,729022,109043,680778,583046
4,2,1,2,2,2,621370,125877,680773,194965
4,2,1,2,2,4,582293,132248,680774,112141
4,2,1,2,2,8,556450,135412,680784,62994
4,2,2,1,1,1,715713,62610,688898,370136
4,2,2,1,1,2,616166,69820,688890,141072
4,2,2,1,1,4,570968,71670,688901,67863
4,2,2,1,2,1,722740,109366,693065,653787
4,2,2,1,2,2,610296,135776,693065,198710
4,2,2,1,2,4,572768,143667,693064,115074
