Contexts, Issue Width, ALUs, MULs, LSUs, Banks, Cycles, Decode Stalls, NOPs, Memory Ops
1,1,1,1,1,1,11201,58,1957,0
1,2,1,1,1,1,10920,817,2982,0
1,2,1,1,2,1,10956,820,2985,13
1,2,1,1,2,2,10935,821,2981,8
1,2,1,2,1,1,10917,817,2981,0
1,2,1,2,2,1,10939,818,2980,13
1,2,1,2,2,2,10938,821,2982,8
1,2,2,1,1,1,11532,1714,3631,0
1,2,2,1,2,1,11150,1322,3621,13
1,2,2,1,2,2,11157,1328,3624,8
1,2,2,2,1,1,11535,1714,3632,0
1,2,2,2,2,1,11155,1324,3622,13
1,2,2,2,2,2,11152,1325,3624,8
1,4,2,1,1,1,9682,649,3756,0
1,4,2,1,2,1,9700,650,3758,13
1,4,2,1,2,2,9690,651,3757,8
1,4,2,2,1,1,9682,649,3756,0
1,4,2,2,2,1,9700,650,3758,13
1,4,2,2,2,2,9686,650,3756,8
1,4,3,1,1,1,9686,658,3757,0
1,4,3,1,2,1,9690,651,3757,13
1,4,3,1,2,2,9678,650,3756,8
1,4,3,2,1,1,9688,657,3758,0
1,4,3,2,2,1,9695,650,3759,13
1,4,3,2,2,2,9684,650,3758,8
1,4,4,1,1,1,9692,658,3759,0
1,4,4,1,2,1,9692,650,3758,13
1,4,4,1,2,2,9688,651,3759,8
1,4,4,2,1,1,9688,657,3758,0
1,4,4,2,2,1,9698,650,3760,13
1,4,4,2,2,2,9688,651,3759,8
2,1,1,1,1,1,5714,57,1966,48
2,1,1,1,1,2,5712,60,1968,15
2,2,1,1,1,1,5569,817,2990,58
2,2,1,1,1,2,5559,817,2989,13
2,2,1,1,2,1,5622,820,2991,135
2,2,1,1,2,2,5584,823,2993,28
2,2,1,1,2,4,5580,824,2993,18
2,2,1,2,1,1,5576,817,2992,97
2,2,1,2,1,2,5577,817,2995,16
2,2,1,2,2,1,5666,820,2992,159
2,2,1,2,2,2,5584,823,2993,28
2,2,1,2,2,4,5586,824,2995,17
2,2,2,1,1,1,5884,1712,3642,52
2,2,2,1,1,2,5875,1712,3641,15
2,2,2,1,2,1,5683,1310,3629,124
2,2,2,1,2,2,5674,1323,3630,50
2,2,2,1,2,4,5680,1328,3632,15
2,2,2,2,1,1,5879,1712,3641,56
2,2,2,2,1,2,5868,1712,3639,11
2,2,2,2,2,1,5683,1310,3629,124
2,2,2,2,2,2,5676,1324,3631,29
2,2,2,2,2,4,5674,1325,3631,15
2,4,2,1,1,1,4959,649,3768,97
2,4,2,1,1,2,4955,651,3769,23
2,4,2,1,2,1,4957,652,3766,114
2,4,2,1,2,2,4952,653,3768,37
2,4,2,1,2,4,4948,654,3767,18
2,4,2,2,1,1,4959,649,3768,97
2,4,2,2,1,2,4949,651,3767,24
2,4,2,2,2,1,4961,653,3767,116
2,4,2,2,2,2,4952,653,3768,37
2,4,2,2,2,4,4956,654,3770,21
2,4,3,1,1,1,4963,652,3770,70
2,4,3,1,1,2,4951,658,3768,15
2,4,3,1,2,1,4967,652,3769,125
2,4,3,1,2,2,4948,654,3768,25
2,4,3,1,2,4,4950,655,3769,18
2,4,3,2,1,1,4955,654,3768,64
2,4,3,2,1,2,4949,659,3767,14
2,4,3,2,2,1,4964,652,3768,123
2,4,3,2,2,2,4948,654,3768,25
2,4,3,2,2,4,4956,655,3771,18
2,4,4,1,1,1,4949,653,3765,92
2,4,4,1,1,2,4955,655,3769,12
2,4,4,1,2,1,4964,652,3768,123
2,4,4,1,2,2,4948,654,3768,25
2,4,4,1,2,4,4944,655,3767,18
2,4,4,2,1,1,4953,652,3766,95
2,4,4,2,1,2,4955,655,3769,12
2,4,4,2,2,1,4955,652,3765,119
2,4,4,2,2,2,4956,654,3770,24
2,4,4,2,2,4,4940,654,3766,18
4,1,1,1,1,1,3288,62,1983,798
4,1,1,1,1,2,3017,64,1984,172
4,1,1,1,1,4,2977,63,1981,43
4,2,1,1,1,1,3173,814,3007,792
4,2,1,1,1,2,2914,815,3004,141
4,2,1,1,1,4,2902,820,3006,62
4,2,1,1,2,1,3203,822,3009,901
4,2,1,1,2,2,2912,826,3003,152
4,2,1,1,2,4,2907,827,3007,70
4,2,1,1,2,8,2909,827,3005,40
4,2,1,2,1,1,3165,812,3005,783
4,2,1,2,1,2,2914,814,3001,146
4,2,1,2,1,4,2904,821,3008,64
4,2,1,2,2,1,3229,822,3006,956
4,2,1,2,2,2,2922,827,3007,217
4,2,1,2,2,4,2907,827,3006,71
4,2,1,2,2,8,2909,824,3004,43
4,2,2,1,1,1,3321,1672,3656,697
4,2,2,1,1,2,3067,1707,3655,118
