Contexts, Issue Width, ALUs, MULs, LSUs, Banks, Cycles, Decode Stalls, NOPs, Memory Ops
8,1,1,1,1,8,2501,72,0,28
8,2,1,1,1,1,2654,0,0,1225
8,2,1,1,1,2,2375,0,0,89
8,2,1,1,1,4,2366,0,0,29
8,2,1,1,1,8,2366,0,0,29
8,2,1,1,2,1,2520,0,0,1344
8,2,1,1,2,2,2249,0,0,111
8,2,1,1,2,4,2236,0,0,38
8,2,1,1,2,8,2236,0,0,38
8,2,1,2,1,1,2654,0,0,1225
8,2,1,2,1,2,2375,0,0,89
8,2,1,2,1,4,2364,0,0,28
8,2,1,2,1,8,2364,0,0,28
8,2,1,2,2,1,2520,0,0,1344
8,2,1,2,2,2,2249,0,0,111
8,2,1,2,2,4,2236,0,0,38
8,2,1,2,2,8,2236,0,0,38
8,2,2,1,1,1,2653,0,0,1218
8,2,2,1,1,2,2373,0,0,89
8,2,2,1,1,4,2364,0,0,29
8,2,2,1,1,8,2362,0,0,28
8,2,2,1,2,1,2391,0,0,1361
8,2,2,1,2,2,2119,0,0,111
8,2,2,1,2,4,2106,0,0,38
8,2,2,1,2,8,2106,0,0,38
8,2,2,2,1,1,2653,0,0,1218
8,2,2,2,1,2,2373,0,0,89
8,2,2,2,1,4,2364,0,0,29
8,2,2,2,1,8,2362,0,0,28
8,2,2,2,2,1,2391,0,0,1361
8,2,2,2,2,2,2119,0,0,111
8,2,2,2,2,4,2106,0,0,38
8,2,2,2,2,8,2106,0,0,38
8,4,3,1,1,1,2648,0,0,1220
8,4,3,1,1,2,2371,0,0,94
8,4,3,1,1,4,2360,0,0,29
8,4,3,1,1,8,2358,0,0,28
8,4,3,1,2,1,2395,0,0,1443
8,4,3,1,2,2,2115,0,0,138
8,4,3,1,2,4,2101,0,0,66
8,4,3,1,2,8,2101,0,0,66
8,4,3,2,1,1,2648,0,0,1220
8,4,3,2,1,2,2371,0,0,94
8,4,3,2,1,4,2358,0,0,28
8,4,3,2,1,8,2358,0,0,28
8,4,3,2,2,1,2395,0,0,1443
8,4,3,2,2,2,2115,0,0,138
8,4,3,2,2,4,2101,0,0,66
8,4,3,2,2,8,2101,0,0,66
8,4,4,1,1,1,2648,0,0,1220
8,4,4,1,1,2,2371,0,0,94
8,4,4,1,1,4,2360,0,0,29
8,4,4,1,1,8,2358,0,0,28
8,4,4,1,2,1,2395,0,0,1443
8,4,4,1,2,2,2115,0,0,138
8,4,4,1,2,4,2101,0,0,66
8,4,4,1,2,8,2101,0,0,66
8,4,4,2,1,1,2648,0,0,1220
8,4,4,2,1,2,2371,0,0,94
8,4,4,2,1,4,2360,0,0,29
8,4,4,2,1,8,2358,0,0,28
8,4,4,2,2,1,2395,0,0,1443
8,4,4,2,2,2,2115,0,0,138
8,4,4,2,2,4,2101,0,0,66
8,4,4,2,2,8,2101,0,0,66
