Contexts, Issue Width, ALUs, MULs, LSUs, Banks, Cycles, Decode Stalls, NOPs, Memory Ops
2,2,2,2,2,4,8585,1060,7417,9
2,4,3,1,1,1,8556,18,7414,6
2,4,3,1,1,2,8553,19,7414,1
2,4,3,1,2,1,9333,540,7407,1054
2,4,3,1,2,2,8296,541,7407,12
2,4,3,1,2,4,8294,541,7407,10
2,4,3,2,1,1,8556,18,7414,6
2,4,3,2,1,2,8553,19,7414,1
2,4,3,2,2,1,9332,542,7407,1050
2,4,3,2,2,2,8296,541,7407,12
2,4,3,2,2,4,8294,541,7407,10
2,4,4,1,1,1,8556,18,7414,6
2,4,4,1,1,2,8553,19,7414,1
2,4,4,1,2,1,9332,541,7407,1055
2,4,4,1,2,2,8296,541,7407,12
2,4,4,1,2,4,8294,541,7407,10
2,4,4,2,1,1,8556,18,7414,6
2,4,4,2,1,2,8553,19,7414,1
2,4,4,2,2,1,9333,540,7407,1054
2,4,4,2,2,2,8295,540,7407,12
2,4,4,2,2,4,8294,541,7407,10
4,1,1,1,1,1,4529,60,6369,457
4,1,1,1,1,2,4307,64,6369,17
4,1,1,1,1,4,4301,64,6369,6
4,2,1,1,1,1,4429,28,7420,190
4,2,1,1,1,2,4315,36,7420,18
4,2,1,1,1,4,4307,37,7420,8
4,2,1,1,2,1,4968,548,7425,1124
4,2,1,1,2,2,4443,553,7425,32
4,2,1,1,2,4,4437,555,7425,19
4,2,1,1,2,8,4434,552,7425,14
4,2,1,2,1,1,4536,26,7420,451
4,2,1,2,1,2,4309,37,7420,13
4,2,1,2,1,4,4307,37,7420,8
4,2,1,2,2,1,4969,550,7425,1128
4,2,1,2,2,2,4443,553,7425,32
4,2,1,2,2,4,4434,552,7425,14
4,2,1,2,2,8,4434,552,7425,14
4,2,2,1,1,1,4536,26,7420,451
4,2,2,1,1,2,4315,36,7420,18
4,2,2,1,1,4,4307,37,7420,8
4,2,2,1,2,1,4849,1062,7425,1130
4,2,2,1,2,2,4313,1063,7425,31
4,2,2,1,2,4,4309,1067,7425,19
4,2,2,1,2,8,4309,1067,7425,14
4,2,2,2,1,1,4550,26,7420,479
4,2,2,2,1,2,4315,36,7420,18
4,2,2,2,1,4,4312,36,7420,10
4,2,2,2,2,1,4850,1060,7425,1142
4,2,2,2,2,2,4315,1065,7425,32
4,2,2,2,2,4,4309,1067,7425,19
4,2,2,2,2,8,4309,1067,7425,14
4,4,3,1,1,1,4642,14,7420,705
4,4,3,1,1,2,4296,21,7420,16
4,4,3,1,1,4,4297,20,7420,11
4,4,3,1,2,1,4700,546,7413,1150
4,4,3,1,2,2,4164,545,7413,34
4,4,3,1,2,4,4158,544,7413,20
4,4,3,1,2,8,4158,544,7413,20
4,4,3,2,1,1,4594,15,7420,512
4,4,3,2,1,2,4296,21,7420,16
4,4,3,2,1,4,4297,20,7420,11
4,4,3,2,2,1,4700,546,7413,1150
4,4,3,2,2,2,4166,545,7413,41
4,4,3,2,2,4,4159,545,7413,20
4,4,3,2,2,8,4159,545,7413,20
4,4,4,1,1,1,4642,14,7420,705
4,4,4,1,1,2,4296,21,7420,16
4,4,4,1,1,4,4297,20,7420,11
4,4,4,1,2,1,4700,545,7413,1152
4,4,4,1,2,2,4166,545,7413,41
4,4,4,1,2,4,4158,544,7413,20
4,4,4,1,2,8,4158,544,7413,20
4,4,4,2,1,1,4594,15,7420,512
4,4,4,2,1,2,4296,21,7420,16
4,4,4,2,1,4,4297,20,7420,11
4,4,4,2,2,1,4699,544,7413,1146
4,4,4,2,2,2,4166,546,7413,38
4,4,4,2,2,4,4158,544,7413,20
4,4,4,2,2,8,4158,544,7413,20
8,1,1,1,1,1,2493,61,6377,1320
8,1,1,1,1,2,2177,69,6377,92
8,1,1,1,1,4,2165,72,6377,28
8,1,1,1,1,8,2165,72,6377,28
8,2,1,1,1,1,2574,636,7416,1553
8,2,1,1,1,2,2303,1076,7416,85
8,2,1,1,1,4,2292,1080,7416,28
8,2,1,1,1,8,2292,1080,7416,28
8,2,1,1,2,1,2533,544,7425,1627
8,2,1,1,2,2,2241,546,7425,115
8,2,1,1,2,4,2227,544,7425,38
8,2,1,1,2,8,2227,544,7425,38
8,2,1,2,1,1,2564,584,7416,1454
8,2,1,2,1,2,2302,1074,7416,83
8,2,1,2,1,4,2292,1080,7416,28
8,2,1,2,1,8,2292,1080,7416,28
8,2,1,2,2,1,2533,544,7425,1596
8,2,1,2,2,2,2241,546,7425,115
8,2,1,2,2,4,2227,544,7425,38
8,2,1,2,2,8,2227,544,7425,38
8,2,2,1,1,1,2566,592,7416,1463
8,2,2,1,1,2,2303,1076,7416,85
8,2,2,1,1,4,2292,1080,7416,28
8,2,2,1,1,8,2294,1080,7416,29
8,2,2,1,2,1,2524,1058,7425,2369
8,2,2,1,2,2,2177,1058,7425,115
8,2,2,1,2,4,2164,1059,7425,36
8,2,2,1,2,8,2163,1056,7425,38
8,2,2,2,1,1,2567,604,7416,1430
8,2,2,2,1,2,2302,1074,7416,83
8,2,2,2,1,4,2292,1080,7416,28
8,2,2,2,1,8,2294,1080,7416,29
8,2,2,2,2,1,2525,1058,7425,2385
8,2,2,2,2,2,2178,1056,7425,126
8,2,2,2,2,4,2163,1056,7425,38
8,2,2,2,2,8,2163,1056,7425,38
8,4,3,1,1,1,2611,594,7416,1454
8,4,3,1,1,2,2296,1058,7416,96
8,4,3,1,1,4,2283,1064,7416,28
8,4,3,1,1,8,2283,1064,7416,28
8,4,3,1,2,1,2400,568,7409,1624
8,4,3,1,2,2,2105,569,7409,149
8,4,3,1,2,4,2091,569,7409,66
8,4,3,1,2,8,2091,569,7409,66
8,4,3,2,1,1,2611,594,7416,1454
8,4,3,2,1,2,2297,1057,7416,97
8,4,3,2,1,4,2283,1064,7416,28
8,4,3,2,1,8,2285,1064,7416,29
8,4,3,2,2,1,2391,568,7409,1525
8,4,3,2,2,2,2103,570,7409,138
8,4,3,2,2,4,2091,569,7409,66
8,4,3,2,2,8,2091,569,7409,66
8,4,4,1,1,1,2588,615,7416,1419
8,4,4,1,1,2,2296,1058,7416,96
8,4,4,1,1,4,2283,1064,7416,28
8,4,4,1,1,8,2283,1064,7416,28
8,4,4,1,2,1,2391,569,7409,1523
8,4,4,1,2,2,2103,570,7409,138
8,4,4,1,2,4,2090,570,7409,64
8,4,4,1,2,8,2090,570,7409,64
8,4,4,2,1,1,2588,615,7416,1419
8,4,4,2,1,2,2296,1058,7416,96
8,4,4,2,1,4,2283,1064,7416,28
8,4,4,2,1,8,2283,1064,7416,28
8,4,4,2,2,1,2391,568,7409,1525
8,4,4,2,2,2,2105,569,7409,149
8,4,4,2,2,4,2090,570,7409,64
8,4,4,2,2,8,2091,568,7409,68
